,title,tag,location,description,img,image_count,pid,url
10,에어팟맥스 미개봉 (애플코리아정품),"에어팟맥스,에어팟맥스미개봉,airpodsma,에어팟맥스새상품,무선헤드폰",대구광역시 달서구 용산2동,"■ 제품안내
• 제품  -  [애플] 에어팟 맥스 (AirPods Max)
• 상태  -  새제품 (미개봉)
• 색상  -  스페이스그레이,실버,그린,스카이블루,핑크
• 가격  -  500,000원 (배송비 3,000원)
• 배송  -  평균 2~5일이내 출고

■ 상세정보
• 애플코리아 정품
• 애플케어플러스 가능

■ 구매정보
• 판매상품별 배송기간이 다르니,제품안내 부분 확인해주세요.
• 판매하는 모든제품은 100% 정품(국내정식발매품)입니다.
• A/S(제품보증)은 제조사 정책에 따라 동일하게 처리됩니다.
• 가격조정/구매예약/교신(물물교환)은 진행하지 않습니다.
• 토요일/공휴일은 배송기간에 포함되지 않습니다.
• 주문/상품수급량에 따라 배송이 지연 될 수 있습니다.
• 구매 후 주문 취소시 영업일기준 1~3일 내 환불처리 됩니다.",https://media.bunjang.co.kr/product/157409112_{cnt}_1629901940_w{res}.jpg,7,157409112,https://m.bunjang.co.kr/products/157409112
11,ASUS 로그 델타코어 헤드셋 판매합니다 (거의 새상품),"헤드셋,asus,로그델타코어",경상남도 창원시 마산회원구 양덕1동,"음질 문제 없고 잘 들려요
원하시면 사진에 나와있는 
헤드셋 걸이도 같이 드립니다ㅎㅎ

관심있으신분은 채팅 주세요
양덕경남아파트로 오셔야해요.


(타지역이신분은 쿨거시 택비무료)",https://media.bunjang.co.kr/product/166593786_{cnt}_1636333060_w{res}.jpg,5,166593786,https://m.bunjang.co.kr/products/166593786
12,(2세대유선) 본체 에어팟 1.2세대,"케이스,오른쪽,왼쪽,1세대,에어팟2",세종특별자치시  한솔동,"안녕하세요~! 에어팟 낱개판매 만족도1등 '몬데몬데' 입니다🙇

‼️에어팟 1/2세대 본체 35000원‼️
(톡 주실때 1세대 구매하시는지 2세대 구매하시는지 톡 같이 주세요!)

기능 이상 없는 제품으로만 보내드립니다^^

제 상점 모든 제품은 에어팟 정품입니다😊

호환문의가 많아 설명드립니다.
1세대 양쪽유닛 —> 1세대본체 O
1세대 양쪽유닛 —> 2세대본체 O

2세대 양쪽유닛 —> 1세대본체 O
2세대 양쪽유닛 —> 2세대본체 O

자세한 설명은 제 상점 들어가셔서 메인 판매글 확인 후 연락부탁드립니다^^ 

감사합니다❤️
",https://media.bunjang.co.kr/product/144548537_{cnt}_1634102346_w{res}.jpg,3,144548537,https://m.bunjang.co.kr/products/144548537
13,"##최저가보장## 에어팟 1세대, 에어팟 2세대, 에어팟 프로 낱개판매","에어팟왼쪽,에어팟오른쪽,에어팟한쪽,에어팟본체,에어팟",,"🙏🙏🙏🙏번개장터 에어팟 판매 1등 상점🙏🙏🙏🙏

판매건수 2300건 돌파 !! 🤛🏻🤛🏻🤛🏻

후기 1300건 돌파!! 👍👍👍

괜히 1등 상점이 아닙니다.

성원에 감사드립니다❤️❤️❤️

@@@@@@@@@@@@@@@@@@@@@@

에어팟 콩나물(유닛)을 잃어버리셨나요?

아니면 본체를 잃어버리셨나요?

애플 서비스센터에 방문해보니... 가격이 너무 비싸죠?

전문 판매자인 저도 자주 에어팟을 분실한답니다 ㅠㅠ

그래서 준비했습니다!

직접 테스트 해보고 문제 없는 정품 상품만 판매하고있습니다.

****에어팟1세대***

본체 - 2만원

왼쪽유닛 - 2만원

오른쪽유닛 -2만원

​양쪽유닛 일괄구매 - 3만8천원

#### 각인 되어있는 본체 1만5천원####

****에어팟2세대****

유선본체 - 3만원 (1세대와 호환가능)

무선본체 - 4만원

왼쪽유닛 - 2만8천원

오른쪽유닛 - 2만8천원

양쪽유닛 일괄구매 - 5만 5천원

****에어팟 프로****

본체 - 6만원

왼쪽유닛 - 6만2천원

오른쪽유닛 - 6만2천원

#### 직거래 = 서울 금천고등학교

#### 택배거래 = 3천원 추가입니다.

구매시 뽁뽁이 포장 및 소독하여 발송드립니다.

연락 주세요 24시간 연락 받습니다.

감사합니다!! :)

직거래 환영합니다!!!!",https://media.bunjang.co.kr/product/133347162_{cnt}_1637062827_w{res}.jpg,1,133347162,https://m.bunjang.co.kr/products/133347162
14,모비프렌 MFB-E3100 블루투스 이어폰 (미개봉),"모비프렌,블루투스,이어폰",경기도 의정부시 호원1동,"블루투스이어폰 미개봉입니다

쿨거시 반값택배 무료입니당",https://media.bunjang.co.kr/product/170023270_{cnt}_1637216934_w{res}.jpg,1,170023270,https://m.bunjang.co.kr/products/170023270
15,에어팟 맥스,#에어팟맥스,경기도 의왕시 고천동,구매 후 사용은 2번정도 했습니다. 자주 사용하지 않아서 상태는 거의 멀쩡하고 케이스 부분에 살짝 검은 게 묻어있습니다 상태 멀쩡하구요 풀박스로 모두 다 드립니다 제조날짜는  2021년 4월이네요 후딱 판매 합니당,https://media.bunjang.co.kr/product/170712023_{cnt}_1637583005_w{res}.jpg,5,170712023,https://m.bunjang.co.kr/products/170712023
16,삼성이어폰(새상품),"유선,이어폰,삼성,새상품",경상북도 구미시 인동동,"한번도 사용한적없는
정품 유선이어폰 팝니다.",https://media.bunjang.co.kr/product/170711943_{cnt}_1637582965_w{res}.jpg,1,170711943,https://m.bunjang.co.kr/products/170711943
17,(후기천개넘음) 갤럭시 버즈프로 미개봉 새상품 팝니다 (담날도착),"버즈,버즈프로,이어폰,무선어어폰,파름신오신날",서울특별시 구로구 개봉제1동,"🌟별다섯개에 후기가 무려 ❤1500개❤ 넘는 상점입니다🌟
그만큼 오랜시간 문제없이 거래해온 안전하고 믿을만한 상점입니다!
(번개장터 통틀어도 후기 천개이상은 얼마 없습니다)

👇펼쳐보기(더보기) 클릭!
🎈모든내용 끝까지 읽은뒤에 톡주세요!🎈

제조년월은 가장최신 ""2021년"" 제품 입니다!
---------------------------------------------
※잘보고 연락주세요!
❣갤럭시 버즈프로(바이올렛) - ""14.5만""

(몇일 ~ 몇주씩 걸리는 상품 아니고 무조건 ""당일발송"" 이라 맘졸이거나 스트레스 받을일이 없습니다😊) 후기확인^-^👍
---------------------------------------------

🍀직거래
평일오후 6시전까지는 을지로3가역 12번출구 앞,
평일저녁 7시이후와 주말은 개봉역 2번출구 3분거리 ""아파트 앞""에서만 가능합니다!

📮배송정보
(+4,000원) 이고 가장 안전한 우체국(대한통운)으로 진행됩니다
당일오후 3시전 입금건까지 💥당일발송💥 해드립니다!

✔100% 삼성전자 국내정식제품 입니다.
✔네고연락 / 교신연락 불가능하며 따로 답장 안합니다.
✔새상품 특성상 단순변심으로 인한 환불은 불가능합니다.
✔찔러보거나 계좌받고 잠수타는분은 영원히 차단합니다.
✔번개페이 가능합니다.

♦️글에 기재된대로만 거래하니 잘읽어보시고 연락주세요!
가격이 싸고 배송이 오래걸리는곳은 돌려막기나 폰지사기일 가능성이 높으니 몇푼 아끼려다 통째로 잃은뒤 후회하지 마시고 후기 많고 확실한곳에서 안전하게 구매하세요!♦️",https://media.bunjang.co.kr/product/170711886_{cnt}_1637583339_w{res}.jpg,1,170711886,https://m.bunjang.co.kr/products/170711886
18,21년제조 에어팟2 유선충전 미개봉 새상품 정품 최저가판매,"에어팟2,에어팟,에어팟유선,애플,파름신오신날",부산광역시 부산진구 연지동,"❤에어팟2 유선충전 미개봉 새상품 정품 판매합니다.❤
👉21년제조 최신 정품상품 입니다.
-애플코리아정품
-제조년월 21년제조 랜덤 발송입니다.

👉대량.소량 수량 많습니다. (대량구매환영)
👉연락문의 번톡 주세요

- 판매하는 모든제품은 100% 정품 입니다.
- A/S관련 오픈마켓 구매상품의 정책과 동일합니다.
- 가격조정/교신 안받고있습니다.
- 오후4시이전 입금 당일배송원칙으로 진행됩니다.

=많은 번톡 문의주세요 !
=직거래 가능합니다.택배거래 물론 가능합니다.

※자세한문의는 상담을통해 진행해주세요

👉꾸준하게 거래할 업자분도 찾고있습니다.👌
❤에어팟2 유선충전정품 미개봉 새상품 판매가: 13.7만원❤
👌업계최저가 판매입니다. 연락주세요 !",https://media.bunjang.co.kr/product/169022482_{cnt}_1637205575_w{res}.jpg,4,169022482,https://m.bunjang.co.kr/products/169022482
19,에어팟 프로,"에어팟,에어팟프로미개봉,에어팟프로,급처",경기도 하남시 감북동,에어팟 프로 미개봉 원가보다 싸게 처리합니다 얼른 가져가세용  교신은 안받습니다,https://media.bunjang.co.kr/product/170711780_{cnt}_1637582892_w{res}.jpg,1,170711780,https://m.bunjang.co.kr/products/170711780
20,베이직 B2 이어폰 화이트,이어폰,서울특별시 강동구 천호제1동,"새제품 입니다.
.
색상은 화이트 입니다.
.
길동초등학교 후문에서 직거래 가능합니다.
택배거래시 택배비 2500원 입니다.",https://media.bunjang.co.kr/product/170711719_{cnt}_1637582856_w{res}.jpg,4,170711719,https://m.bunjang.co.kr/products/170711719
21,에어팟2세대 풀박스,에어팟2세대정품,경기도 용인시 수지구 풍덕천2동,"에어팟2세대입니다 풀박스이고요 품질보증서,충전기
다 포함되어있어요 사용기간은 1년 정도인데
여러가지 블루투스 이어폰들이 있어서 실제 사용기간은
짧고 상태 엄청 좋습니다 배터리도 좋아요",https://media.bunjang.co.kr/product/160286007_{cnt}_1637530360_w{res}.jpg,4,160286007,https://m.bunjang.co.kr/products/160286007
22,버즈 팔아요,버즈,전라북도 익산시 영등2동,사은품으로받고 2주사용하다가 가방에만 넣고다녀서 깨끗해요,https://media.bunjang.co.kr/product/170259545_{cnt}_1637206066_w{res}.jpg,4,170259545,https://m.bunjang.co.kr/products/170259545
23,@@최저가@@ 에어팟1/2 유닛 본체 케이스 무료배송 왼쪽 오른쪽,"에어팟1,에어팟2,유닛,왼쪽,오른쪽",경기도 남양주시 화도읍,"
♥️100% 애플 코리아 정품♥️
(해외판,짝퉁❌❌❌)
(가품일시 전액 환불) 

👍기능적 하자 발견시 100프로 교환 또는 환불 가능합니다 (판매자 택배비 부담)👍

⭕포토후기 남겨주시면 무료배송⭕
3시 이전 주문시 당일 발송 


😀대박 사은품😀
소독 키트+철가루 방지 스티커+젤리 케이스
(재고 소진시 못드려요~)
색상 랜덤


중고거래 택배 발송 200건 이상입니다
믿고 구매하셔도 됩니다~~
원하시는 부분 사진 원하시면 말씀주세요

개인 상점이라서 가격 쌉니다😍
업자랑 비교 ❌❌


👍👍👍👍👍에어팟1👍👍👍👍👍 

왼쪽
c~b급 20000원
a~s급 24000원


오른쪽
c~b급 20000원
a~s급 24000원


에어팟 1케이스
c~b급 28000원
a~s급 31000원


👍👍👍👍👍에어팟2👍👍👍👍👍 

왼쪽
c~b급 30000원
a~s급 34000원

오른쪽 
c~b급 30000원
a~s급 34000원


에어팟 2케이스 유선
c~b급 28000원
a~s급 31000원


에어팟 2 케이스 무선
c~b급 37000원
a~s급 40000원



모든 중고 상품에는 생활기스 존재 합니다
아에 없다는 말은 거짓입니다
저의 상점은 거짓말 하지 않습니다
믿고 구매하셔도 됩니다~~
(구매후 사진 받으시고 마음에 안드시면 
100프로 환불 가능합니다)


😃추가 구매😃
소독 키트 추가 200원
철가루 스키커 600원 
투명 하드 케이스 1000원 색상 문의



번개페이,계좌거래,문화상품권 거래 합니다~~~
직거래,택배거래 환영합니다^~~^
택배 발송시 뽁뽁이,박스 새거입니다
(위생 걱정안하셔도 됩니다^^)
뽁뽁이로 안전하게 포장 배송 합니다~~


구매량이 적어 많은 이벤트 하지 못하는점 양해 부탁합니다
3달에 한번 포토 후기 남겨주시는 분들에 한에 
키프티콘 이벤트를 진행합니다 
꼭 포토 후기 남겨주세요😀😀
",https://media.bunjang.co.kr/product/160559490_{cnt}_1637416017_w{res}.jpg,3,160559490,https://m.bunjang.co.kr/products/160559490
24,아이러버 IR-H30V 헤드셋 + ABKO 거치대,"헤드셋,게이밍헤드셋,헤드셋거치대,게임",서울특별시 은평구 신사제2동,"2~3번만 사용하고 보관만 했어요.
거치대랑 일괄로 팔아요. (따로 판매 문의 X)

*
택배 +4000원
반값택배 +1800원 (1kg이상 2100원)

※ 우체국을 갈 시간이 없어 모든 배송은 GS25 택배, GS25 반값택배만 진행합니다.
※ 직거래는 15000원 이상 새절역만 가능합니다. 

가끔씩 알림이 오지 않을 때가 있습니다. 확인이 늦을 땐 오픈카톡으로 연락주세요.
(오픈카톡으로 알림 확인만 해달라고 하셔도 괜찮아요!)
https://open.kakao.com/o/sww0oT2",https://media.bunjang.co.kr/product/170711581_{cnt}_1637582922_w{res}.jpg,2,170711581,https://m.bunjang.co.kr/products/170711581
25,에어팟2 2세대 본체 충전케이스 팝니다,"본체,충전케이스,에어팟2,유선충전,2세대",대전광역시 중구 중촌동,"에어팟2 2세대 유선 본체 충전케이스 팝니다
모든기능정상작동 하자없습니다
사용감있습니다
본체잃어버리고 싸게사서
사용하실분 
택포 2",https://media.bunjang.co.kr/product/170711426_{cnt}_1637582724_w{res}.jpg,2,170711426,https://m.bunjang.co.kr/products/170711426
26,@낱개판매전문@ 에어팟 1/2세대 본체.왼쪽.오른쪽유닛 에어팟1 에어팟2,"케이스,에어팟1,에어팟2,1세대,2세대",세종특별자치시  한솔동,"거래1000건돌파❗️ 고객감사이벤트로 한정수량 초특가 할인중이니 서둘러 가져가세요!~ 

➡️ 고객 만족도'1'등!/후기 '1'등! 저 몬데몬데가 당당히 말씀드립니다⬅️

❤️이제품은 애플 정품입니다❤️

먼저 저희 상점 <몬데몬데>는  양심을 팔지 않습니다. 물건이 입고 되면 제품테스트 후 보관해놓다가 판매되면 깨끗이 청소/소독을 하고 안전하게 포장 후 배송드리는 절차입니다.  만약 짝퉁이 발견된다면 200%배상해드리겠습니다.  총 3번에 걸쳐 확인하니 걱정안하셔도 됩니다:) 

*<몬데몬데>는 양심을 팔지 않겠습니다. 다른 상점처럼 음질에 하자가 있으면 잠수 타거나, 귀찮아하지 않고 저희 몬데몬데는 제품 이상 확인 후 왕복배송비를 다 지불 해 빠르게 교환해드립니다. 다른 상점이랑 후기 비교해보시고 구매 해주세요!^^ 자신있습니다.*😉😉

에어팟은 잃어버렸을때 ‘몬데몬데’에서 구매하셔야하는이유!
- 저희 몬데몬데는 에어팟 낱개판매 '초창기 업자'이기 때문에 안좋은 후기가 있고, 비전문적인 다른 초보업자들과 다릅니다! 

특히 다른상점 후기가 다수가 좋다고 후기를 남겼다고 거래마시고 물건을 판매해서 받은 ""실제 구매자의 후기""인지 꼭 확인후 비교해주세요! 

누구보다 에어팟 문제에 대해 잘 알고 만약 개인상점에서 구매 할 경우 페어링에 오류가 있거나, 정가품이 확실한지, 또 제품에대해 문제가 있을경우 어떤문제인지 모르고 설명을 못드린다는 점입니다. 저희상점에서 구매하시면 페어링이 될때까지 만족하실때까지 끝까지 설명해드립니다

저희 몬데몬데는 사업자등록을 한 '정식판매자'입니다! 만약 법적으로 문제가 생기더라면 다른 판매자 보다 더 해결이 쉽겠죠?😄




🙇1,2세대유선본체------>35000🙇
🙇2세대 무선 본체------->40000🙇
🙇1세대 왼쪽or오른쪽---->35000🙇
🙇2세대 왼쪽or오른쪽---->45000🙇




🤜제 상점에 모든 에어팟은 이체 확인되면 깨끗이 전문도구를 이용해 청소후 보내드립니다~!🤛 

구매하시면 에어캡으로 돌돌돌 말아 안전하게 배송해드려요❗️

깔끔하고 수많은 후기가 있는 후기좋은상점에서 안전하게 거래 추천드립니다!😺😺😺

에어팟 유닛은 서로 세대가 같아야지 호환됩니다!  (예시)
 1세대왼쪽—2세대오른쪽❌    1세대본체—2세대양쪽⭕️
 2세대왼쪽—1세대오른쪽❌     2세대본체—1세대양쪽⭕️
 1세대왼쪽—1세대오른쪽⭕️     1세대본체—1세대양쪽⭕️
 2세대왼쪽—2세대오른쪽⭕️    2세대본체—2세대양쪽⭕️

에어팟 요즘 사기 너무 많아 마음먹고 전문적으로 상태 검수후 들여와 판매하고 있습니다!

2개 구매하시면 —— 케이스하나——- 서비스💁
3개 구매하시면 —— 미사용정품충전케이블—— 서비스💁
(풀세트로 구매하시면 케이블이랑 에어팟 박스도 보내드릴게요!) 

입금이 오래걸리는 번개페이는 안하는점 양해부탁드립니다🙏

직거래👉세종특별자치시 반곡동 대전,세종분들 직거래문의는 연락 주시면 갈일 있으면 거기서도 가능하니 문의주세요





*물어보시는분이 많으셔서 에어팟페어링하는방법 알려드리겠습니다*
👉에어팟 받으시고 유닛or본체 끼우시면 주황색불이 깜빡거릴거예요. 그리고 뚜껑 연 상태로 뒤에 버튼 계속 누르면 흰색 불이 깜빡거리면서 에어팟 처음 샀을때처럼 초기화 됩니다. 그리고 다시 등록해주시면 돼요! 만약 안되시면 에어팟 펌웨어버전이 다른거라 충전기 끼우신다음 뚜껑연 상태로 충전시키고 몇시간 뒤에 해보세요! 잘 모르시겠으면 네이버에 에어팟 펌웨어업데이트 검색 하시면 저 보다 설명 잘 되어있어요^^ ",https://media.bunjang.co.kr/product/146452589_{cnt}_1637422759_w{res}.jpg,8,146452589,https://m.bunjang.co.kr/products/146452589
27,에어팟 프로,"에어팟,에어팟프로,에어팟프로미개봉,에어팟프로케이스",,에어팟 프로 상태 좋아요,https://media.bunjang.co.kr/product/170711189_{cnt}_1637582709_w{res}.jpg,3,170711189,https://m.bunjang.co.kr/products/170711189
28,슈어 전문가용 이어폰(인이어) 판매(급매),"슈어,전문가용,이어폰",,"슈어(shure) Aonlc215 전문가용 인이어 이어폰 판매합니다. 


실가격 20만원이 넘는 제품입니다. 그저께 구매했고,
단순 변심으로 판매합니다. 제품 실사용 1회 새제품이고, 
풀박스입니다. 진짜 싸게 올렸으니 아무나 가져가세요. 


제품구성 : 이어폰 유닛 2개 , 대표 이어폰 줄 1개 , 서브 이어폰 줄 (3만원가격) , 이어폰 마개 종류별 , 설명서
,캐이스

서비스로 엠프 연결 어댑터까지 서비스로 드립니다.

빨리 가져가세요. 

12만원에 가져가세요. 네고는 어렵습니다ㅠ ",https://media.bunjang.co.kr/product/170525729_{cnt}_1637582628_w{res}.jpg,6,170525729,https://m.bunjang.co.kr/products/170525729
29,버즈프로 스핀핏 이어팁 ss/s + 바이올렛 어댑터,"버즈,프로,갤럭시,이어팁,스핀핏",경기도 안산시 단원구 백운동,"11월16일자 주문했고 실사용 2일 출퇴근동안만 했습니다
괜찮겠지하고 구매확정했는데 귀가 간질간질한게 계속있어서 버즈프로 처분해버려서 이친구도 판매하게되었습니다
ss사이즈를 그래도 계속 착용했고 s사이즈는 한번 착용감보려고 착용해본게 다입니다
알코올소독 깨끗이 해서 보내드리겠습니다
택배비포함가격입니다 연락주세요",https://media.bunjang.co.kr/product/170711196_{cnt}_1637582619_w{res}.jpg,3,170711196,https://m.bunjang.co.kr/products/170711196
