,title,tag,location,description,img,image_count,pid,url
10,엘지 6평 벽걸이 에어컨,"에어컨,삼성,엘지,벽걸이,캐리어",서울특별시 성동구 사근동,"중고로 구매해서 연식은 모르겠어요
작동잘됩니다",https://media.bunjang.co.kr/product/169677273_{cnt}_1636683475_w{res}.jpg,1,169677273,https://m.bunjang.co.kr/products/169677273
11,엘지 10평 벽걸이 에어컨8,"에어컨,벽걸이,캐리어,삼성,엘지",서울특별시 성동구 사근동,"연식은 안써있어서 모르겠습니다

정상작동하며 시원하게 잘나옵니다8",https://media.bunjang.co.kr/product/164023630_{cnt}_1631160529_w{res}.jpg,2,164023630,https://m.bunjang.co.kr/products/164023630
12,캐리어 6평 벽걸이 에어컨10,"에어컨,벽걸이,삼성,캐리어,엘지",서울특별시 성동구 사근동,"15년식입니다
전문업체에서 분해세척받았습니다
정상작동하며 시원하게 바람 잘 나옵니다",https://media.bunjang.co.kr/product/164025843_{cnt}_1632824770_w{res}.jpg,2,164025843,https://m.bunjang.co.kr/products/164025843
13,삼성 23평 스탠드 에어컨,"에어컨,삼성,캐리어",서울특별시 성동구 사근동,"연식은 안써있어서 잘모르겠습니다
정상작동하며 시원하게 바람 잘 나옵니다
실외기포함입니다",https://media.bunjang.co.kr/product/170098679_{cnt}_1637059695_w{res}.jpg,1,170098679,https://m.bunjang.co.kr/products/170098679
14,엘지 6평 벽걸이 에어컨31,"에어컨,벽걸이,엘지,삼성,캐리어",서울특별시 성동구 사근동,"연식은 안써있어서 잘모르겠습니다
전문업체에서 분해세척받았습니다
정상작동하며 시원하게 바람 잘 나옵니다31",https://media.bunjang.co.kr/product/164025466_{cnt}_1632824827_w{res}.jpg,2,164025466,https://m.bunjang.co.kr/products/164025466
15,냉장고 240리터,"소형냉장고,반찬냉장고,중고냉장고",경기도 안양시 만안구 안양5동,"2014년식 
원룸에서 사용했어요
깨끗합니다 ~!!!",https://media.bunjang.co.kr/product/170710325_{cnt}_1637582127_w{res}.jpg,4,170710325,https://m.bunjang.co.kr/products/170710325
16,딜리코 펠리체 블렌더 믹서기 ,"딜리코,펠리체,블렌더,믹서기,카페용품",인천광역시 남구 관교동,"딜리코 블렌더 콰이어트 비엘라2000
볼2게   급처분 판매 68만원
펠리체 블렌더 믹서기 Q1  2대보유중
급처분 판매 대당  55만원 
인천 ***-****-**** 전국 배송가능 ",https://media.bunjang.co.kr/product/170709990_{cnt}_1637581934_w{res}.jpg,1,170709990,https://m.bunjang.co.kr/products/170709990
17,업소용냉장고 ,냉장고,,"유럽 수출용 냉장고이며 1~2년사용한 제품임.
정상가격에 60%이하 가격임.
미국회사 스키피오 
상담환영하며  가격조율가능합니다~
***-****-****",https://media.bunjang.co.kr/product/169430729_{cnt}_1637241247_w{res}.jpg,5,169430729,https://m.bunjang.co.kr/products/169430729
18,위니아 미니 냉장고,"냉장고,미니냉장고,위니아냉장고",인천광역시 남동구 구월3동,"사용한지 1년안됐어요 
상태좋아요 기스 난곳있습니다ㅠㅠ
직접 가지고 가셔야합니다",https://media.bunjang.co.kr/product/170487132_{cnt}_1637395035_w{res}.jpg,2,170487132,https://m.bunjang.co.kr/products/170487132
19,삼성투도어 냉장고306L 팔아요,"냉장고,투도어냉장고,삼성냉장고",강원도 춘천시 석사동,"작년 11월에 50만원에 구입해서 사용한지 딱 1년 됬습니다..
위에칸이 냉장고이고 밑에칸이 냉동실 입니다 
에너지소비효율등급1등급 이구요
맨마지막 사진에 찍힘 빼고는 하자없어요 사용하는데는 전혀 문제 없습니당 ~",https://media.bunjang.co.kr/product/170709881_{cnt}_1637581957_w{res}.jpg,7,170709881,https://m.bunjang.co.kr/products/170709881
20,LG냉장고150~130~80,"중고김치냉장고,중고드럼세탁기,중고양문형냉장고,중고세탁기,중고TV텔레비전",,안녕하세요..저희짱이야가전제품은확실한상품만취급하고정교한세척정교한부품테스트를하기때문에고객님이믿고주문하셔도후회없는확실한상품드리기에걱정안하시고받으시면됩니다.그리고저희기사님이전문기사님이셔서6개월이란보증기간을드립니다.문의사항이있으시면0.1.0.8.5.3.5.0.2.3.8로연락하세요~~^^항상고객님행복한날되세요^*,https://media.bunjang.co.kr/product/153358526_{cnt}_1620185958_w{res}.jpg,8,153358526,https://m.bunjang.co.kr/products/153358526
21,LG트롬드럼세탁기9kg,"중고양문형냉장고,중고냉장고,중고김치냉장고,중고세탁기,중고TV텔레비전",,안녕하세요..저희짱이야가전제품은확실한상품만취급하고정교한세척정교한부품테스트를하기때문에고객님이믿고주문하셔도후회없는확실한상품드리기에걱정안하시고받으시면됩니다.그리고저희기사님이전문기사님이셔서6개월이란보증기간을드립니다.문의사항이있으시면0.1.0.8.5.3.5.0.2.3.8로연락하세요~~^^항상고객님행복한날되세요^*,https://media.bunjang.co.kr/product/153359294_{cnt}_1620186591_w{res}.jpg,2,153359294,https://m.bunjang.co.kr/products/153359294
22,LG김치냉장고90,"중고세탁기,중고드럼세탁기,중고양문형냉장고,중고냉장고,중고TV텔레비전",,안녕하세요..저희짱이야가전제품은확실한상품만취급하고정교한세척정교한부품테스트를하기때문에고객님이믿고주문하셔도후회없는확실한상품드리기에걱정안하시고받으시면됩니다.그리고저희기사님이전문기사님이셔서6개월이란보증기간을드립니다.문의사항이있으시면0.1.0.8.5.3.5.0.2.3.8로연락하세요~~^^항상고객님행복한날되세요^*,https://media.bunjang.co.kr/product/153357943_{cnt}_1629369989_w{res}.jpg,4,153357943,https://m.bunjang.co.kr/products/153357943
23,LG디오스양문형냉장고800,"중고세탁기,중고드럼세탁기,중고김치냉장고,중고냉장고,중고TV텔레비전",,안녕하세요..저희짱이야가전제품은확실한상품만취급하고정교한세척정교한부품테스트를하기때문에고객님이믿고주문하셔도후회없는확실한상품드리기에걱정안하시고받으시면됩니다.그리고저희기사님이전문기사님이셔서6개월이란보증기간을드립니다.문의사항이있으시면0.1.0.8.5.3.5.0.2.3.8로연락하세요~~^^항상고객님행복한날되세요^*,https://media.bunjang.co.kr/product/153359663_{cnt}_1623668837_w{res}.jpg,2,153359663,https://m.bunjang.co.kr/products/153359663
24,LG다이렉드세탁기15kg,"중고김치냉장고,중고양문형냉장고,중고냉장고,중고드럼세탁기,중고TV텔레비전",,안녕하세요..저희짱이야가전제품은확실한상품만취급하고정교한세척정교한부품테스트를하기때문에고객님이믿고주문하셔도후회없는확실한상품드리기에걱정안하시고받으시면됩니다.그리고저희기사님이전문기사님이셔서6개월이란보증기간을드립니다.문의사항이있으시면0.1.0.8.5.3.5.0.2.3.8로연락하세요~~^^항상고객님행복한날되세요^*,https://media.bunjang.co.kr/product/153359960_{cnt}_1633949226_w{res}.jpg,3,153359960,https://m.bunjang.co.kr/products/153359960
25,LG트롬드럼세탁기12kg,"중고양문형냉장고,중고냉장고,중고김치냉장고,중고세탁기,중고TV텔레비전",,안녕하세요..저희짱이야가전제품은확실한상품만취급하고정교한세척정교한부품테스트를하기때문에고객님이믿고주문하셔도후회없는확실한상품드리기에걱정안하시고받으시면됩니다.그리고저희기사님이전문기사님이셔서6개월이란보증기간을드립니다.문의사항이있으시면0.1.0.8.5.3.5.0.2.3.8로연락하세요~~^^항상고객님행복한날되세요^*,https://media.bunjang.co.kr/product/153359155_{cnt}_1620186474_w{res}.jpg,1,153359155,https://m.bunjang.co.kr/products/153359155
26,삼성냉장고530~470,"중고김치냉장고,중고양문형냉장고,중고세탁기,중고드럼세탁기,중고TV텔레비전",,안녕하세요..저희짱이야가전제품은확실한상품만취급하고정교한세척정교한부품테스트를하기때문에고객님이믿고주문하셔도후회없는확실한상품드리기에걱정안하시고받으시면됩니다.그리고저희기사님이전문기사님이셔서6개월이란보증기간을드립니다.문의사항이있으시면0.1.0.8.5.3.5.0.2.3.8로연락하세요~~^^항상고객님행복한날되세요^*,https://media.bunjang.co.kr/product/153358750_{cnt}_1620186155_w{res}.jpg,3,153358750,https://m.bunjang.co.kr/products/153358750
27,LG김치냉장고3단,"중고세탁기,중고양문형냉장고,중고냉장고,중고드럼세탁기,중고TV텔레비전",,안녕하세요..저희짱이야가전제품은확실한상품만취급하고정교한세척정교한부품테스트를하기때문에고객님이믿고주문하셔도후회없는확실한상품드리기에걱정안하시고받으시면됩니다.그리고저희기사님이전문기사님이셔서6개월이란보증기간을드립니다.문의사항이있으시면0.1.0.8.5.3.5.0.2.3.8로연락하세요~~^^항상고객님행복한날되세요^*,https://media.bunjang.co.kr/product/153358044_{cnt}_1620185548_w{res}.jpg,4,153358044,https://m.bunjang.co.kr/products/153358044
28,중고양문형4도어냉장고900,"중고김치냉장고,중고드럼세탁기,중고냉장고,중고세탁기,중고TV텔레비전",경기도 남양주시 진건읍,안녕하세요..저희짱이야가전제품은확실한상품만취급하고정교한세척정교한부품테스트를하기때문에고객님이믿고주문하셔도후회없는확실한상품드리기에걱정안하시고받으시면됩니다.그리고저희기사님이전문기사님이셔서6개월이란보증기간을드립니다.문의사항이있으시면0.1.0.8.5.3.5.0.2.3.8로연락하세요~~^^항상고객님행복한날되세요^*,https://media.bunjang.co.kr/product/165995226_{cnt}_1633255715_w{res}.jpg,4,165995226,https://m.bunjang.co.kr/products/165995226
29,중고양문형LG냉장고800,"중고김치냉장고,중고드럼세탁기,중고냉장고,중고세탁기,중고TV텔레비전",경기도 남양주시 진건읍,안녕하세요..저희짱이야가전제품은확실한상품만취급하고정교한세척정교한부품테스트를하기때문에고객님이믿고주문하셔도후회없는확실한상품드리기에걱정안하시고받으시면됩니다.그리고저희기사님이전문기사님이셔서6개월이란보증기간을드립니다.문의사항이있으시면0.1.0.8.5.3.5.0.2.3.8로연락하세요~~^^항상고객님행복한날되세요^*,https://media.bunjang.co.kr/product/165994521_{cnt}_1633255195_w{res}.jpg,3,165994521,https://m.bunjang.co.kr/products/165994521
30,회전 와플기계  커피콩빵기계,"와플기계,커피콩빵기계,카페용품",인천광역시 남구 관교동,"회전식 와플기계   HD W260
급처분 판매 45만원 
커피콩빵기계   급처분 판매 25만원 
인천 ***-****-**** 전국 배송가능 ",https://media.bunjang.co.kr/product/170709421_{cnt}_1637581620_w{res}.jpg,1,170709421,https://m.bunjang.co.kr/products/170709421
31,9키로 클라쎄 드럼세탁기 (경기),"클라쎄,드럼세탁기,9키로,Klasse",,"Klasse 클라쎄 드럼세탁기 9키로 
낮에는 무거워서 여자라 못도와 드리고 남자2분이 오셔야 할꺼 같구요
저녁 6시~6시반 이후로 오시면 싣는거 도와드릴수 있습니다 
계단2개 있는 주택 지층입니다
경기도 하남시 입니다
0 1 0 오오 4 3  1 6 5 4 입니다
네고×××",https://media.bunjang.co.kr/product/168033974_{cnt}_1636325891_w{res}.jpg,6,168033974,https://m.bunjang.co.kr/products/168033974
32,스메그 냉장고,"스메그,냉장고",경기도 남양주시 다산1동,"스메그냉장고  (하늘색)

fab32
관리하며 사용
냉동.냉장 이상무

직거래 또는  화물발송가능 ",https://media.bunjang.co.kr/product/163898547_{cnt}_1631018422_w{res}.jpg,3,163898547,https://m.bunjang.co.kr/products/163898547
33,커피머신 그라인더 블렌더 디스펜서 냉동냉장고 제빙기 풀셋트 ,"안핌그라인더,BFC로얄커피머신,블렌더,디스펜서,제빙기",인천광역시 남구 관교동,"명품 BFC 로얄씽크로T2 커피머신 
안핌 슈퍼카이마노 자동그라인더 
딜리코 블렌더 믹서기 
3구 듀얼 핫워터 디스펜서 
카이져 110kg  제빙기
우성 테이블냉동냉장고 1500   풀셋트
2020년구입 실사용2계월 신품가 1650만원
급처분 판매 980만원 네고가능 
인천 ***-****-**** 전국 배송가능 
",https://media.bunjang.co.kr/product/170708847_{cnt}_1637581325_w{res}.jpg,5,170708847,https://m.bunjang.co.kr/products/170708847
34,대우 클라쎄 양문형냉장고 751리터,"양문형냉장고,클라쎄냉장고,김치냉장고",경기도 남양주시 호평동,"상태좋은  클라쎄 양문형냉장고입니다
냉동(352리터) 냉장(508리터)
베르타화이트색상
2013년식입니다

20년넘게 중고가전 도매하던
전문업체이니 믿으셔도 좋습니다",https://media.bunjang.co.kr/product/170619266_{cnt}_1637502142_w{res}.jpg,10,170619266,https://m.bunjang.co.kr/products/170619266
35,LG 디오스 김치냉장고 405리터,"김치냉장고,냉장고,LG김치냉장고
스",경기도 구리시 인창동,"4도어 4룸으로 이루어진
스탠드형 김치냉장고입니다
1등급
냉동/냉장/김치전환기능
쿨링케어
신선밀페락
원터치탈취
서랍칸칸별전원
냉기단속커버
2013년식ㅡ 꺌끔하고 성능이상없이 잘됩니다

★20년넘게  중고가전도매하던
업체이니 믿으셔도좋습니다
",https://media.bunjang.co.kr/product/170614317_{cnt}_1637498969_w{res}.jpg,9,170614317,https://m.bunjang.co.kr/products/170614317
36,LG디오스 매직스페이스 양문형냉장고 830리터,"냉장고,LG냉장고,양문형냉장고,김치냉장고,중고냉장고",경기도 남양주시 호평동,"2014년제조한 메탈재질에 샤이니화이트색상의 830리터
3도어 양문형냉장고입니다

에너지효율 2등급
리니어컴프레서(최소에너지 사용으로
절전됩니다)
와이드홈바(매직스페이스)
화이트색상이 깔끔하고 성능이상없이 
잘되는데 냉장실 문쪽선반에 살짝기스있어 감안하고 올립니다

★ 20년넘게 중고가전도매하던
업체이니 믿으셔도 좋습니다",https://media.bunjang.co.kr/product/167885324_{cnt}_1637452553_w{res}.jpg,9,167885324,https://m.bunjang.co.kr/products/167885324
37,삼성전자 액티브워시 17kg통돌이 세탁기,"삼성세탁기,통돌이세탁기,17kg세탁기",경기도 남양주시 호평동,"2017년형 액티브워시 17kg 통돌이 세탁기입니다
블랙케비어색상/자동차광택코팅

애벌빨래가능한 빌트인싱크
듀얼DD모터
4중진동저감으로 저소음.저진동
다이아몬드필터로 보풀과먼지다운
무세제 통세척
11가지코스 세탁기능
완벽한세척^ 완벽한성능테스트 
마쳤습니다
먼지망도 새거로 교체했어요

★ 20년넘게 중고가전도매하던
업체이니 믿으셔도 좋습니다",https://media.bunjang.co.kr/product/166556874_{cnt}_1634900772_w{res}.jpg,10,166556874,https://m.bunjang.co.kr/products/166556874
38,LG 디오스 양문형중고냉장고 801리터,"냉장고,LG냉장고,양문형냉장고",경기도 남양주시 호평동,"하상림에디션색상에 매직도어 형태의
매직스페이스 양문형 냉장고입니다

차세대리니어컴프레서
에너지효율1등급
냉장고문을 자주열어도 정온유지기능
도어아이스메이커로 냉동실여유롭게 
매직스페이스홈바/와이드한홈바
포켓핸들
2011년식입니다
내외관 아주깨끗하고 성능이상없습니다 

★ 20년넘게 중고가전도매하던
전문업체이니 믿으셔도 좋습니다",https://media.bunjang.co.kr/product/166642204_{cnt}_1637452703_w{res}.jpg,10,166642204,https://m.bunjang.co.kr/products/166642204
39,삼성 상냉장/하냉동 냉장고 336리터,"냉장고,김치냉장고,삼성냉장고,유럽형냉장고,일반형냉장고",경기도 남양주시 호평동,"상냉장 / 하냉동 스타일로
유럽형 콤비냉장고입니다
냉동보단 냉장실을 많이사용하다보니
사용하시기 더편리하실거·에요

2014년식입니다
인버터컴프레서
칸칸멀티냉각
특선실 
높이조절가드
접이식선반
내외관 깨끗하고 작동이상없이 잘됩니다

★ 20년넘게 중고가전도매하던
업체이니 믿으셔도 좋습니다",https://media.bunjang.co.kr/product/161833581_{cnt}_1637021823_w{res}.jpg,7,161833581,https://m.bunjang.co.kr/products/161833581
40,LG 디오스  김치냉장고 315리터,"김치냉장고,냉장고,엘지김치냉장고,스탠드김치냉장고",경기도 남양주시 호평동,".LG 디오스 홈바가있는 스탠드형
김치냉장고입니다
상칸은 냉동+냉장가능해 활용도좋아요
2010년식입니다
깨끗하고 작동이상없이 잘됩니다

★ 20년넘게 중고가전도매하던
전문업체이니 믿으셔도 좋습니다",https://media.bunjang.co.kr/product/163485954_{cnt}_1636442833_w{res}.jpg,8,163485954,https://m.bunjang.co.kr/products/163485954
41,웅진 코웨리 의류청정기 스타일러 에어드레서 3벌 2020년/뚜거몰중고가전,"스타일러,코웨이스타일러,에어드레서,건조기,공기청정기",경기도 고양시 일산동구 식사동,"웅진 코웨이 스타일러 의류청정기
연식 : 2020년
용량 : 3벌
모델명 : FA01S
사이즈(mm)/(폭)500X(깊이)585X(높이)1880
건조 제습 청정 살균 탈취
상태A급
판매가격 70만원

뚜거몰은 ""믿음과 신뢰""를 최우선으로 생각합니다.
연식과 상태를 절대 속이지 않고 연식이 된 제품도 
자신있게 판매 할 수 있기에 확실히 알려드립니다.

저희 뚜거몰의 모든 제품들은 가정집에서 1:1로 꼼꼼히 확인후
직접 방문매입한 제품으로 상태좋은 제품들 입니다.
고장난 제품 수리해서 판매하는 그런 제품이 아닙니다.

구입하신후 3개월 A/S책임보장 되며 보장기간내 이상 있을시
뚜거몰에 먼저 연락주시고 제조사 정식A/S 받으시면 A/S비용을
뚜거몰에서 처리해 드립니다.

제품 최적화 상태의 배송을 원칙으로 화물이나 택배배송 하지않고
전문 기사님이 직접 제품을 배송 설치해 드리고 있습니다.

배송가능지역 / 서울, 경기
60만원 이상 구입시 무료배송
이하 금액은 배송 설치비 있습니다.
지방은 협의하에 배송가능 합니다.
계단 작업시 도와 주실분 계셔야 합니다.
엘리베이터 없는 2층 이상은 사다리차 비용 별도입니다.
OIO . 994I . 2297",https://media.bunjang.co.kr/product/159113020_{cnt}_1637537277_w{res}.jpg,10,159113020,https://m.bunjang.co.kr/products/159113020
42,LG 752리터 양문냉장고 (R-T758AHHW) 팝니다,"냉장고,양문형냉장고,양문냉장고,중고냉장고,김포냉장고",경기도 김포시 운양동,"앞부분이 강화유리로 되있어서 고급스러우면서도 이쁘고요 홈바도 있어서 편리합니다.
작동및 성능 이상없이 다 잘되고요 소음도 조용하고요 상태 정말 좋습니다. 실제 물건 직접 찍은겁니다. 직접 오셔서 보시고 용달 불러서 가져가셔도 되고요 아니면 제 동생이 용달을 하고 있어서 딴곳보다는 싸게 갔다 드릴수 있습니다. 경기도 김포시 입니다. ",https://media.bunjang.co.kr/product/149954315_{cnt}_1635258102_w{res}.jpg,5,149954315,https://m.bunjang.co.kr/products/149954315
43,대우 클라쎄 양문형 냉장고,"냉장고,대우,클라쎄",대전광역시 중구 산성동,"대우 클라쎄 양문형 냉장고 판매합니다
거래하시면 바로 비워드릴게요

👉🏻택배❌직거래⭕️
👉🏻환불❌신중하게 거래해주세요",https://media.bunjang.co.kr/product/170668611_{cnt}_1637559178_w{res}.jpg,4,170668611,https://m.bunjang.co.kr/products/170668611
44,삼성 지펠 양문형 냉장고 745L,"중고가전,중고냉장고,중고양문형냉장고,중고김치냉장고",경기도 의정부시 녹양동,"삼성 지펠 양문형 냉장고 SRT75HWEFBA

총용량 745L / 냉장 455L / 냉동290L
2도어 홈바형 양문형냉장고
와이드냉각 / 수분케어 
독립냉각 / 솔라파워
스마트에코 / 인버터S
에너지소비효율등급 1등급
제품 사이즈 912(W) * 883(D) * 1788(H) mm

저희 베스트가전에서 판매하는 모든제품은
꼼꼼히 검수한 제품만 매입하여 판매하고 있으며,
구매 후 3개월동안 A/S를 보장하고 있습니다

판매되는 모든제품은 꼼꼼히 소독,세척 후 전문가의 작동테스트까지 거쳐 
검증된 제품만 판매하고 있습니다

배송부터 설치까지 전문가가 책입집니다

배송가능지역  - 서울,경기도 전지역
지역과 설치환경에 따라 추가요금이 발생할수 있습니다

중고제품 특성상 제품이 한정되어 있으므로 구매전 연락주세요
O1O -4O39 -3391",https://media.bunjang.co.kr/product/164272179_{cnt}_1634954169_w{res}.jpg,5,164272179,https://m.bunjang.co.kr/products/164272179
45,냉장고 / 세탁기 / 건조기 / 김치냉장고 착한가격!!,"중고가전,냉장고,드럼세탁기,빨래건조기,김치냉장고",경기도 양주시 백석읍,"중고가전 전문업체 베스트중고가전 입니다
양문형냉장고, 김치냉장고, 드럼세탁기, 건조기 판매하고있습니다 

많은 분들이 기존이 사용하시던 제품 처분으로 고민하시더라구요

저희 베스트중고가전에서 구입하시면 배송부터 설치는 물론 ,기존에 사용하시던 제품 수거까지 가능하기때문에 고민 하실 필요가 없습니다!!

저희 베스트중고가전에서 판매하는 모든제품은
꼼꼼히 검수한 제품만 매입하여 판매하고 있으며,
구매 후 3개월동안 A/S를 보장하고 있습니다

판매되는 모든제품은 꼼꼼히 소독,세척 후 전문가의 작동테스트까지 거쳐 
검증된 제품만 판매하고 있습니다

배송부터 설치까지 전문가가 책입집니다

배송가능지역  - 서울,경기도 전지역
지역과 설치환경에 따라 추가요금이 발생할수 있습니다

중고제품 특성상 제품이 한정되어 있으므로 구매전 연락주세요
O1O -4O39 -3391
",https://media.bunjang.co.kr/product/167564001_{cnt}_1635140984_w{res}.jpg,2,167564001,https://m.bunjang.co.kr/products/167564001
