,title,tag,location,description,img,image_count,pid,url
10,[미개봉] LG전자 노트북 2021 그램16  16Z90P-GP70ML,"노트북,중고노트북,그램,gram,엘지노트북",인천광역시 남동구 만수4동,"★ 번개패이 이용해서 카드결제 가능합니다~~~^^
★ 수량 입고 되어서 저렴하게  판매 합니다~~~^^
★ 우체국 안심소포 로 보내드립니다~~~^^

★ LG전자 노트북 2021 그램16 
    16Z90P-GP70ML(16GB)
    (16Z90P-GASWK 동일제품)
    기업용(B2B)이라서 모델명만 다릅니다
 
■ 세부사양    
  ▶ OS : 윈도우10 Pro / LG Recovery
  ▶ CPU : 인텔 i7-11세대  i7-1135G7 
  ▶  SSD : NVMe 256GB + 확장슬롯1
  ▶  RAM : 16GB LPDDR4x 4266MHz (온보드)
  ▶  16인치  2560x1600 (WQXGA)  광시야각
  ▶  인텔 Iris Xe 그래픽
  ▶  지문인식 / 키보드라이트
  ▶  무게 :  1190g
  ▶  색상 : 스노우 화이트

■ 특징
  ◆ 더 크게 보고 더 선명한  16 대화면(16:10)
  ◆ WQXGA(2560×1600) 초고해상도
  ◆ 최대 99%  색재현율
  ◆ 기네스 세계기록 휴대성 최경량 1190g
  ◆ 15보다 작은 16
  ◆ 11세대 인텔코어  i7  프로세서
  ◆ 강력한 LPDDR4x 4266MHz 초고속 메모리
  ◆ 최대 5.3배 빠른 NVMe SSD
  ◆ 차세대노트북의 기준 인텔 Evo 플랫폼 인증
  ◆ DTS:X  Ultra 적용 으로 입체적사운드 
  ◆ 미국방부 내구성 테스트 통과(MIL-STD)
  ◆ 80Wh  대용량 배터리로  걱정없이 오래
  ◆ 차세대 그래픽 인텔 Iris X 그래픽
  ◆ 편리하고 다양한 입출력 단자
  ◆ 강력하고 빠른  썬더볼트4 / USB4
  ◆ 항균키스킨으로  항균효과 99.99%
  ◆ 원도우10프로 내장으로 LG Recovery기능

★ 구입일기준 1년 LG전자 무상서비스 입니다
★ 새제품으로 수도권  당일 배달 설치
★ 2021년 그램은 메모리 업그레이드가 안되니
     16GB 온보드 제품으로 여유있게 사용하세요
★ 원도우10 정품 내장제품으로 바로 사용 가능
★ LG 리커버리기능 탑재로 쉬운 공장초기화 
★ NVMe SSD 256GB 추가시에 6만원
★ 아래한글, 워드, 엑셀, 파워포인트 설치가능

■ 구성품
박스셋(노트북, 아답터, 마우스, 가방, 키스킨)

■ 사은품
무소음 무선마우스, 고급파우치 (색상 렌덤)

■ 세부스팩 및 최저가
https://www.lge.co.kr/notebook/16z90p-ga7wk

https://danawa.page.link/EecgtqC2iA3o5Hj2A
",https://media.bunjang.co.kr/product/166449101_{cnt}_1636945971_w{res}.jpg,12,166449101,https://m.bunjang.co.kr/products/166449101
11,[후기좋아요!] i7-9세대 레노버 노트북 리전 Y540-15IRH,"i7-9750HF,15.6인치,램16GB,ssd512,시ᄉᆞ드1테라",경기도 부천시 심곡1동,"번개페이 환영합니다. 결제하시면 가능한 당일 배송 맡겨요.

후기 보시고 안심하고 거래하세요.
아래 상점 링크에 비슷한 상품들 있으니 같이 보시면 좋아요.

http://shop.bunjang.co.kr/eveningroad

모델 레노버 노트북 LEGION Y540-15IRH Prime
                             Edition (SSD 512GB +  1TB)

윈도우10 Pro 

39.62cm(15.6인치)/인텔/코어i7-9세대/커피레이크-R/i7-9750HF (2.6GHz)/헥사코어/운영체제(OS): 미포함(프리도스)/1920x1080(FHD)/광시야각/슬림형 베젤/DDR4/메모리: 16GB/M.2(NVMe)/512GB/HDD: 1TB/외장그래픽/GTX1660 Ti/VRAM:6GB/기가비트 유선랜/802.11ac(Wi-Fi 5)/HDMI 2.0/mini DP/웹캠(HD)/USB-C: 지원/USB 3.0/키보드 라이트/ㅗ형 방향키/숫자 키패드(4열)/배터리: 57Wh/충전단자: DC/두께: 26mm/무게: 2.3kg/구성변경상품/용도: 게임용, 그래픽작업용/색상: 블랙/2020년 1월 CPU 변경 (i7-9750H -> i7-9750HF)

배터리 3시간 5분

새것 수준 레노버 리전입니다. 팬에 먼지도 없어요.
프라임 에디션 이어서 ssd용량, 하드 용량 넉넉합니다.
쾌적하게 사용하실 수 있습니다.  현재 와트수 약간
모자란 어댑터 사용중인데 주문하시면 230w 용량
어댑터 주문해서 같이 드립니다.

한글오피스, ms오피스, 포토샵 등 깔아놓았습니다.

택배는 가능한 당일 배송하고,
직거래는 부천역이나 신중동역, 부천대에서 합니다.

ㅇㅣㅇ 2346 8097 로 연락 주셔도 되요.       #317",https://media.bunjang.co.kr/product/170478467_{cnt}_1637390117_w{res}.jpg,12,170478467,https://m.bunjang.co.kr/products/170478467
12,[후기좋아요!]i3-3세대 HP 15노트북 램8 ssd256,"i3-3110m,램8,ssd256,15.6인치,gf820m",경기도 부천시 심곡1동,"번개페이 환영합니다. 결제하시면 가능한 당일 배송 맡겨요.

후기 보시고 안심하고 거래하세요.
아래 상점 링크에 비슷한 상품들 있으니 같이 비교
해 보시면 좋아요.

http://shop.bunjang.co.kr/eveningroad

모델 HP 노트북 15-d007TX

윈도우10 Pro
15.6인치 (1366x768)
CPU i3-3110M @2.4 GHz  (4CPUs)
램8g, ssd256g
그래픽카드 듀얼 NVIDIA GeForce GT 820M
                         Intel HD Graphics 4000
dvd dual
배터리 방전

** 내부 팬 청소, 써멀그리스 새로 발라 상태 좋아요.

사용감 아주 적은 깨끗한 노트북입니다.  생활 상처도
거의 없어요. 화면 15.6인치로 커서 인강, 사무용 으로
좋습니다.  그래픽카드가 괜찮아 게임도 잘 될듯 합니다.
배터리는 다 되서 코드 꼽고 써야합니다.

직거래는 부천역이나 신중동역, 부천대에서 합니다.

ㅇㅣㅇ 2346 8097 로 연락 주셔도 되요.",https://media.bunjang.co.kr/product/167669248_{cnt}_1634822197_w{res}.jpg,12,167669248,https://m.bunjang.co.kr/products/167669248
13,"[후기좋아요!]i5 엘지노트북 C500 15.6"" 램6 ssd120","엘지노트북엑스노트,15.6인치,램6,i5,ssd120",경기도 부천시 심곡1동,"번개페이 환영합니다. 결제하시면 당일 배송 맡겨요.

후기 보시고 안심하고 거래하세요.
상점에 비슷한 상품들 있으니 같이 봐주세요.

http://shop.bunjang.co.kr/eveningroad

모델 엘지노트북 엑스노트 C500

윈도우10 Pro
15.6인치 (1366x768)
cpu i5 M560 @ 2.67 GHz (2CPUs)
램6g, 삼성ssd120g
그래픽카드 Intel HD Grahics
dvd dual
배터리 방전

** 내부 팬 청소, 써멀그리스 새로 발라 상태 좋아요.

생활 상처도 적고 깨끗한 노트북 입니다. 상판이
올록볼록한 엠보 무늬여서 긁히는 상처가 잘 안나요.
화면 커서 사무용, 인강용으로 좋습니다.
배터리는 다 되서 코드 끼우고 써야합니다.

한글오피스, ms오피스, 포토샵 등 자주 쓰는
프로그램들 깔려있습니다. 

택배는 무조건 당일 배송하고,
직거래는 부천역이나 신중도역, 부천대에서 합니다.

ㅇㅣㅇ 2346 8097 로 연락 주셔도 되요.",https://media.bunjang.co.kr/product/165646713_{cnt}_1633473031_w{res}.jpg,12,165646713,https://m.bunjang.co.kr/products/165646713
14,"[후기좋아요!]i3-3세대 엘지 울트라북 15.6"" 램8 ssd128","i3,램8,ssd128,하드500,엘지노트북울트라북",경기도 부천시 심곡1동,"번개페이 환영합니다. 결제하시면 당일 배송 맡겨요.

후기 보시고 안심하고 거래하세요.
상점에 비슷한 상품들 있으니 같이 봐주세요.

http://shop.bunjang.co.kr/eveningroad

모델 엘지노트북 울트라북 LGU56

윈도우10 Pro
15.6인치 (1366×768)
cpu i3-3217U @ 1.8 GHz   (4CPUs)
램8g, ssd128g, 하드500g
그래픽카드 Intel HD Graphics 4600
dvd dual
배터리 4시간 이상

** 내부 팬 청소, 써멀그리스 새로 발라 상태 좋아요.

작은 생활상처 외에 깨끗한 노트북 입니다. 
화면 15.6인치로 커서 인강용이나 사무용으로 좋아요.
ssd 장착해서 빠르고 별도로 하드 500g도 있어
저장 용량도 넉넉합니다. 화면 오른쪽 위에 흐릿한
빛샘 있는데 크게 거슬리진 않아요. 사진 참조 바랍니다.

한글오피스, ms오피스, 포토샵 등 많이 쓰는 프로그램
깔려있습니다.

택배는 무조건 당일 배송하고,
직거래는 부천역이나 부천대에서 합니다.

ㅇㅣㅇ 2346 8097 로 연락 주셔도 되요.",https://media.bunjang.co.kr/product/163231733_{cnt}_1636941988_w{res}.jpg,12,163231733,https://m.bunjang.co.kr/products/163231733
15,( 9대 한정 !! ) 삼성 메탈색상 노트북 15인치  팝니다 !!,"노트북,중고노트북,15인치,삼성,삼성노트북",인천광역시 계양구 계산1동,"
📲  O10 5061 5013
🌚🌞 밤낮으로 친절히 상담가능 

👨‍🔧 A/S 무상 6개월 보증입니다 
 ( 중고제품 이라도 걱정없이 구입하시면서 새상품 70%
    가격 구입 가능 )

❗❗ 부주의 과실 로 인한 AS 는 부품비용 발생 

👨‍🔧 원키 복구 기본 무료 설치 !!  다시 빠른 속도와 함께 !!
       ( 포멧 비용 NO !! 바이러스 NO !! )
       ( 원키 복구 실행시 처음 노트북을 받은 상태로 !! )

🌞 재고현황 : 3대 남음

👨‍💻  제품 특징 

포토샵 , 엑셀작업 , 사무작업 웹작업 , 영상 시청등 
적합한 휴대성과 성능을 중점 으로 둔 노트북 !!

새상품대비 70% 저렴한 가격 !!

노트북 서멀구리스 작업 및 외 내관 클리닝 으로 상태 
깨끗 합니다 !!

💻사양 
CPU : Intel i5  CPU M560

램 : 4G 

SSD : 128G
( hard -> SSD  2배 빠른 부팅 인터넷 속도 )

그래픽 : Intel HD Graphics 3000

크기 : 15인치

운영체제 : 윈도우 10  한글 오피스 엑셀 ppt 설치

LED 고화질 고해상도 이기 때문에 LCD 보다 밝은 화질 제공 

✅ 거래방법

📲 O10 5061 5013 으로 연락주시면 친절히  상담 도와드립니다

📦 택배거래 
로젠택배로 발송되며 당일 2시이전 주문시 당일발송
꼼꼼한 포장으로 파손걱정 안하셔도 됩니다

🛵 퀵거래
인천이나 서울 수도권지역 당일 퀵거래 가능합니다

👨‍🎓 직거래
인천 계양구 계산로 54번지 1층 매장에서 
상품 직접 확인후 구매 가능합니다
( 방문 수령시 경비 할인 들어갑니다 )

🎁 구성품 

1. 노트북 가방 ( 미개봉 )

2. 노트북 마우스 패드 
( 천으로 만들어진 패드 라 오래사용시 굳어지지 않습니다)

3. 노트북 마우스 ( 미개봉 )

4. 노트북 충전기 

5. 충전기 전기 코드

6. 위 사진 참조

👨‍🔧 학원 , 사무실 , 기업 대량 구매하시는 분들은 특별 서비스 로 기업 보수 서비스  들어갑니다",https://media.bunjang.co.kr/product/149167270_{cnt}_1637208875_w{res}.jpg,8,149167270,https://m.bunjang.co.kr/products/149167270
16,M1 맥북에어 고급형 512GB 스페이스그레이 S급 풀박스,"맥북에어,m1,m1맥북에어,맥북",서울특별시 종로구 혜화동,"M1 맥북에어 고급형 512GB 스페이스그레이 S급 풀박스

거의 사용 안해서 상태 S급으로 좋습니다

무상 보증기간 2022년 1월 21일까지 남아있습니다

배터리 100% 사이클 12 입니다

박스와 구성품 전부 있습니다



번개페이 안전결제 환영합니다

따로 연락안주셔도 바로 신청하시면 됩니다



서울 혜화, 서울 잠실, 경기도 하남 직거래 가능합니다

가까운 지역이시고 시간만 맞는다면 직접 가져다드립니다

죄송하지만 가격절충은 사양합니다

오늘도 좋은하루 되세요~!",https://media.bunjang.co.kr/product/170713828_{cnt}_1637583894_w{res}.jpg,12,170713828,https://m.bunjang.co.kr/products/170713828
17,맥북교환가능 아이맥 2020 27인치 5k 기본형 4x4메모리,"애플,아이맥",인천광역시 남동구 논현1동,"구매일자는 5월 5~6일쯤입니다
첫 맥이라 아주 깨끗하게 사용했고 인강용으로 산거라 무거운 작업 하나도 안했습니다 학교 제출물로 간단한 포토샵이나 컷편집만 했습니다 
렘은 4x2를 추가하여 총 16기가입니다
깨짐이나 그런거 하나 없고 지금은 보관중입니다
풀박이고 키보드 마우스 충전선은 기존에 쓰던 아이폰 선이 있어서 안썼고요
문의는 편하게 주세요
맥북프로m1 과 추금교환도 됩니다!",https://media.bunjang.co.kr/product/170713438_{cnt}_1637583723_w{res}.jpg,5,170713438,https://m.bunjang.co.kr/products/170713438
18,LG 15인치 노트북판매합니다,"lg울트라북,lg노트북,laptop,노트북추천,인강노트북",경기도 안양시 만안구 안양2동,"lg 15u530-lh10k

lg 울트라북 판매합니다

ssd 업글로 인터넷속도 부팅속도 빠릅니다

밧데리 약2시간이상갑니다

자세한 사양은 사진에있으니 참고하세요",https://media.bunjang.co.kr/product/170713755_{cnt}_1637583855_w{res}.jpg,7,170713755,https://m.bunjang.co.kr/products/170713755
19,LG 13Z940_i3 4005u 핑크 노트북 판매합니다.,노트북,서울특별시 강서구 화곡동,"LG 13Z940_i3 4005u 핑크 노트북 판매합니다.

윈도우는 새로 설치했습니다.

다른 장치들도 정상작동 합니다.(테스트완료).

내,외관 깨끗한 편 입니다.(생활기스있음/사진참조)

뒷면 들뜸 있습니다.(마지막 사진 참조)
-------------------------------------------------------------
i3-4005u
8G
M2.SSD 128G
INTEL HD
13.3""

배터리 윈도우상에 2시간 30분 정도 갑니다.


구성품 : 노트북 + 어댑터


판매가 : 220,000원
-----------------------------------------------
문의전화 : ***-****-**** 한재경
서울 강서구 화곡동",https://media.bunjang.co.kr/product/170713700_{cnt}_1637583825_w{res}.jpg,7,170713700,https://m.bunjang.co.kr/products/170713700
20,(롤가능-가벼운무게) 삼성 센스 실버 SSS급 노트북  (풀구성품),"삼성노트북,중고노트북,노트북,김해",경상남도 김해시 내외동,"연락처: 0️⃣1️⃣0️⃣-8️⃣3️⃣0️⃣9️⃣-3️⃣1️⃣3️⃣5️⃣


(번개장터 최초) SSS급 생활기스도 없는 새제품급

무상A/S 3개월 보증 됩니다. 중고제품이라도 걱정없이 구입하시면서 새상품의 70%가격 구입가능





이 노트북은 포토샵 엑셀작업 사무작업 웹작업,영상시청 등 적합한 휴대성과 성능을 중점으로 게임을 중점으로둔 노트북 입니다




새상품대피 70%저렴한 가격으로 구입하실수 있으며



노트북 서멀구리스 도포및 외관 크리닝 작업이 다되어 있어 상태 꺠끗합니다.


------------------------------------------

[ 삼성 센스 실버 롤 가능 15.6인치 노트북 ] 




CPU: Intel Dual Core p6100

램디스크: 2기가 -> 4기가 (2배업글)

SSD: 120기가 (부팅5초 속도빠름)


그래픽카드: intel 그래픽



운영체제: 윈도우10 한글 오피스 엑셀 ppt 설치 (원터치복구 프로그램 설치 필요시 요청ok)


노트북은 셋팅이 가장중요합니다. 관리가 잘되어있고 셋팅이 잘되어있는 노트북으로 구입하심 됩니다


LED 고해상도 고화질 입니다 (밝습니다)


직거래는 김해 에서 거래 가능하고 그외에는 택배거래이며


급하신분들은 당일날 퀵이나 지방분들은


고속버스 택배로 당일 수령 가능하게끔 도와드리고 있습니다


학원,사무실 ,기업 대량 구매하시는분은 특별서비스로 기업보수 서비스 들어갑니다


---- 구.성.품 ----  (아래사진 참조)


1.노트북 마우스 (미개봉)

2.노트북 마우스패드 (미개봉)

3.노트북 거치대

4.노트북 충전기

5.노트북 랜선

6.노트북 Hdmi (Tv연결시 사용)

7.노트북 전기코드

8.노트북 가방",https://media.bunjang.co.kr/product/159152642_{cnt}_1636508473_w{res}.jpg,5,159152642,https://m.bunjang.co.kr/products/159152642
21,13인치 LG그램 노트북 울트라북 13ud70p-50k 미개봉 새상품,"13ud70p,13ud70pgx50k,lg울트라북,lg그램,lg노트북",,"13인치 LG 그램 노트북 울트라북 미개봉 새상품입니다.

재택근무용으로 샀는데 필요없어져서 판매해요.

13ud70p-50k
RAM 8G
SSD 256G

성능 좋고 가벼워서 대학생 혹은 직장인에게 추천드려요. LG 그램라인 폼팩터를 사용해서 만든 울트라북 라인이라 가성비가 굉장히 좋은 모델입니다.
윈도우 미설치 제품이나 원하시면 설치해서 드릴수 있어요.(선입금+소정의 설치비 필요)


쿨거래시 무선마우스 (새것) 함께 드려요.


네고X
구매 후 환불X",https://media.bunjang.co.kr/product/168734008_{cnt}_1637499739_w{res}.jpg,8,168734008,https://m.bunjang.co.kr/products/168734008
