,title,tag,location,description,img,image_count,pid,url
10,2013모델 LG일체형컴퓨터,"컴퓨터,일체형컴퓨터,LG",서울특별시 구로구 오류제1동,"*노트북 아니고 일체형 컴퓨터에요*!!!!

무선 키보드랑 마우스는 세월의 흔적 때문에
색이 좀 누렇게 된 부분 감안해주세요.
무선키보드 마우스 얼마안하니까 거슬리면 
교체하시면 됩니다.

작동은 아무문제없고 컴퓨터 인터넷 성능 좋고요.
TV유선 연결하면 TV도 볼 수 있어요.
그냥 이 한대로 TV도 보고 컴퓨터도 할 수 있다고 생각하면 되세요.

🎈찔러보기사양합니다.🎈",https://media.bunjang.co.kr/product/170711963_{cnt}_1637582976_w{res}.jpg,10,170711963,https://m.bunjang.co.kr/products/170711963
11,(미사용) LG전자 울트라기어 32인치모니터 165hz 게이밍 게임용 ,"32인치165hz모니터,lg울트라기어모니터,32인치모니터,144모니터,144hz모니터",,"LG전자 울트라기어 32GN50T 미사용 리퍼비시 상품 판매합니다.


본 상품은 32인치 Full HD 해상도 165hz 주사율 제품입니다.
LG전자 울트라기어 게이밍 상품입니다.
디자인으로도 매우 좋고 인기 많은 제품입니다.
본박스 그대로 포장되어 있습니다.
저렴한 가격에 엘지 정품 리퍼상품 구매하세요
무상 AS 6개월 지원해드립니다.

택배비 : 5천원",https://media.bunjang.co.kr/product/168002955_{cnt}_1637196635_w{res}.jpg,12,168002955,https://m.bunjang.co.kr/products/168002955
12,어드벤스원 19인치모니터,"19인치와이드,lcd모니터",서울특별시 강북구 번제3동,"어드벤스원 19인치 와이드lcd모니터입니다.
화면잘나오구요. dvi,rgd단자있습니다.",https://media.bunjang.co.kr/product/144894472_{cnt}_1611982345_w{res}.jpg,2,144894472,https://m.bunjang.co.kr/products/144894472
13,LED 패널 20인치,"LED,모니터,수리,불량",경기도 안성시 미양면,"20인치 LED 모니터 패널 입니다

중고라 화면에 약간의 생활기스 있을수있습니다

호환여부는 바코드 모델명으로 알아보세요

",https://media.bunjang.co.kr/product/150541518_{cnt}_1617957339_w{res}.jpg,7,150541518,https://m.bunjang.co.kr/products/150541518
14,미개봉 새제품 27GP950 팝니다,"게이밍모니터,27gp950,미개봉27gp95,미개봉게이밍모니터",서울특별시 동작구 노량진제1동,"미개봉 새제품 LG 게이밍모니터 
27GP950 팝니다
노량진 고양시 향동동 직거래 가능합니다
택배는 파손우려로 왠만하면 직거래만 합니다
",https://media.bunjang.co.kr/product/161535610_{cnt}_1637380765_w{res}.jpg,3,161535610,https://m.bunjang.co.kr/products/161535610
15,벤큐 xl2411z 중고 팝니다. 144hz,"벤큐모니터,게이밍모니터",경기도 시흥시 매화동,"박스 [x] 모니터 dvi 케이블 [x] 모니터 전원 케이블 [o]

직거래 합니다. 와주시면 10만원에 드려요",https://media.bunjang.co.kr/product/170707147_{cnt}_1637580432_w{res}.jpg,1,170707147,https://m.bunjang.co.kr/products/170707147
16,벤큐 xl2411k 팝니다~ (구매한지1주일 된 제품),"벤큐xl2411k,xl2411k,벤큐모니터,benq144hz",서울특별시 강동구 천호제1동,"벤큐 xl2411k 팝니다~ (구매한지1주일 된 제품)
구매한지 1주일 되었고 모니터 기스.하자 등등 전혀없고 저희집에서 확인 해보시고 가져가셔도 됩니다 퀵거래.택배.직거래 가능하고
천호동 만석동에서 직거래 가능합니다!!

구매하시면 레이저 골리아투스 컨트롤 장패드도 드리겠습니다 (패드8만원짜리)",https://media.bunjang.co.kr/product/170614056_{cnt}_1637572493_w{res}.jpg,4,170614056,https://m.bunjang.co.kr/products/170614056
17,엘지 게이밍모니터 27GN750 27인치,"개이밍모니터,엘지울트라기어,울트라기어,엘지모니터,엘지게이밍",,"엘지 게이밍모니터
사용시간 600시간이하
구매금액 629,000
엘지전자공식홈페이지
현재 인터넷최저가 499,000
구매한지 3개월정도됬으며
풀박스입니다.

무료배송 400,000
판매합니다.",https://media.bunjang.co.kr/product/169858056_{cnt}_1636858678_w{res}.jpg,5,169858056,https://m.bunjang.co.kr/products/169858056
18,큐닉스 35인치 와이드 qx352rc 팝니다,"큐닉스,35인치,35인치모니터",인천광역시 부평구 부평5동,여태 잘쓰던건데 더 맘에드는 모니터를 구매하게되어 팝니다 1년도 안썼어요 200헤르츠 잘나오고 화질 해상도 전부 좋습니다 직거래 가능합니다,https://media.bunjang.co.kr/product/170336777_{cnt}_1637254840_w{res}.jpg,1,170336777,https://m.bunjang.co.kr/products/170336777
19,(가격인하) 얼지 평먼 모니터 16인치,"모니터,엘지모니터,평면모니터",경상북도 영주시 휴천3동,"엘지 중고 모니터
케이블 일체
반품 불가",https://media.bunjang.co.kr/product/169854340_{cnt}_1637450594_w{res}.jpg,5,169854340,https://m.bunjang.co.kr/products/169854340
20,[대구] 중고모니터 39인치(19만원),"게이밍모니터,39인치,32인치,대구직거래,중고",대구광역시 동구 효목2동,"
0 1 0 - 팔 0 2 9 - 0 일 1 2  
0 1 0 - 8 공 2 9 - 공 1 1 2  
0 1 0 - 8 0 2 구 - 0 1 일 2 
0 1 0 - 8 0 이 9 - 0 1 1 이
       
언제든 연락주시면 빠르고 친절하게 안내드리겠습니다^^*





상품1))


레안텍 39인치 모니터



-가격 : 19만원



-DVI , RGB 사용가능



-주사율 60Hz입니다











● 중고 제품이라 생활기스 있습니다 .




● AS기간 15일입니다.



●VAT는 별도입니다 




● 직거래  = 대구 효목동 (동대구역인근) 





    퀵       = 오후 5시전 입금시 비용이 더 저렴합니다(대구지역=부피로인해 다마스이용 10000~거리에따라추가비용발생 ) // 오후 6시이후 할증비용발생





   로젠택배     = 오후 3시전 입금시 당일배송 (파손보험가입^^*) //포장비(9000원)+택배비(6000원)=15,000원입니다





● 전원케이블 // 모니터,본체연결케이블 드립니다.(HDMI케이블만 사용가능한 본체는 DVI TO HDMI 케이블제공가능)





● 구매시 본체 뒷면 단자사진 필수!!!!!!














0 1 0 - 팔 0 2 9 - 0 일 1 2  
0 1 0 - 8 공 2 9 - 공 1 1 2  
0 1 0 - 8 0 2 구 - 0 1 일 2 
0 1 0 - 8 0 이 9 - 0 1 1 이
       
언제든 연락주시면 빠르고 친절하게 안내드리겠습니다^^*",https://media.bunjang.co.kr/product/158740402_{cnt}_1633081598_w{res}.jpg,2,158740402,https://m.bunjang.co.kr/products/158740402
21,[대구] 중고모니터 32인치(14만),"32인치,39인치,중고,대구직거래,게이밍모니터",대구광역시 동구 효목2동,"0 1 0 - 팔 0 2 9 - 0 일 1 2  
0 1 0 - 8 공 2 9 - 공 1 1 2  
0 1 0 - 8 0 2 구 - 0 1 일 2 
0 1 0 - 8 0 이 9 - 0 1 1 이
       
언제든 연락주시면 빠르고 친절하게 안내드리겠습니다^^*





상품1))




그린CNC 32인치 모니터



-가격 : 14만원



-HDMI,DVI,RGB 사용가능



-주사율 60Hz입니다
















● 중고 제품이라 생활기스 있습니다 .


● AS기간 15일입니다.


●VAT는 별도입니다 


● 직거래  = 대구 효목동 (동대구역인근) 





    퀵       = 오후 5시전 입금시 비용이 더 저렴합니다(대구지역=부피로인해 다마스이용 10000~거리에따라추가비용발생 ) // 오후 6시이후 할증비용발생





   로젠택배     = 오후 3시전 입금시 당일배송 (파손보험가입^^*) //포장비(9000원)+택배비(6000원)=15,000원입니다





● 전원케이블 // 모니터,본체연결케이블 드립니다.(HDMI케이블만 사용가능한 본체는 DVI TO HDMI 케이블제공가능)





● 구매시 본체 뒷면 단자사진 필수!!!!!!














0 1 0 - 팔 0 2 9 - 0 일 1 2  
0 1 0 - 8 공 2 9 - 공 1 1 2  
0 1 0 - 8 0 2 구 - 0 1 일 2 
0 1 0 - 8 0 이 9 - 0 1 1 이
       
언제든 연락주시면 빠르고 친절하게 안내드리겠습니다^^*",https://media.bunjang.co.kr/product/158740294_{cnt}_1625827386_w{res}.jpg,2,158740294,https://m.bunjang.co.kr/products/158740294
22,삼성 LED TV 28인치 + 리모콘,"삼성28인치,28인치모니터,삼성모니터",경상남도 창원시 마산합포구 오동동,"모니터 티비가 남고남아서 보관중이던 제품 판매합니다
주거주지가 아니던 건물이였어서 가끔 갈 때 몇 번 사용했었기때문에 사용감 별로 없어요
워낙에 깔끔 떠는 성격이라 파는 물건 다 깨끗합니다
사진 뒤로 넘기시면 상세설명서 있습니다
리모콘 하나 같이 드릴게요

전자제품 특성상 직거래 선호합니다 
부득이한 상황이신 분들 택배거래도 가능
✔️ 쿨거시 에눌 가능 !! 편하게 채팅주세요",https://media.bunjang.co.kr/product/170702259_{cnt}_1637577880_w{res}.jpg,9,170702259,https://m.bunjang.co.kr/products/170702259
23,삼성 아티브 원5 Style 올인원PC,"아티브5style,삼성컴퓨터,키보드,포함,포함가격입니다",서울특별시 금천구 독산제2동,"자세한건 번개톡주시면 설명해드겠습니다

삼성 아티브 원5 Style 올인원PC + 키보드포함
보시다시피 컴퓨터 상태는 정말 깔끔합니다 ",https://media.bunjang.co.kr/product/161649889_{cnt}_1628831630_w{res}.jpg,1,161649889,https://m.bunjang.co.kr/products/161649889
24,LG 32MP58HQW 모니터,"lg모니터,32인치,컴퓨터모니터",인천광역시 남동구 논현1동,"2019년 1월 제조했네요
저희는 구매해서 약 2년정도 썼고.
바닥이라든지 사이드 비닐도 뜯지않았습니다.

가져가셔서 떼고 쓰시면 새거같을거예요!!

소래3단지 직거래합니다~",https://media.bunjang.co.kr/product/170682883_{cnt}_1637567407_w{res}.jpg,4,170682883,https://m.bunjang.co.kr/products/170682883
25,벤큐 240hz 27인치 상태좋은 게이밍 모니터 최저가 판매,"벤큐모니터,벤큐240hz,벤큐2740,240hz모니터,27인치중고모니터",경기도 안산시 상록구 이동,"한정수량 판매중인 벤큐 27인치 모니터 입니다

모델명은 XL2740 이며, 제조사는 벤큐 입니다

강화유리가 없는 제품이여서 반사가 없어 강화유리 있는 제품보다
화면 선명도가 진합니다

피벗(회전)/엘리베이션(높낮이조절)/스위블(좌우)/틸트(상하) 조절 가능한 모니터 입니다


화면크기 : 27인치(69cm)
최대 해상도 : 1920x1080 FHD
응답속도 : 1ms(GTG)
최대 주사율 : 240hz
입력단자 : DVI/HDMI/DP


전원케이블+연결케이블 서비스로 같이 챙겨드립니다
상태 깔끔하고 좋습니다

직거래는 경기도 안산에서 가능하며 현장에서 확인 후 구매가능합니다
택배는 제주도까지 전국택배 가능하며 파손주의 안전택배로 안전하게 포장 해드립니다
당일 퀵 하실분 연락주세요(지역마다 퀵비가 다릅니다)

01.0-67.63-67.23 문자 또는 전화
카톡플러스친구 : 판매왕컴",https://media.bunjang.co.kr/product/170701427_{cnt}_1637577431_w{res}.jpg,2,170701427,https://m.bunjang.co.kr/products/170701427
26,삼성 LED TV모니터 24인치 T24B350KT + 리모콘,"삼성모니터,24인치모니터,삼성LED모니터,삼성TV,삼성티비",경상남도 창원시 마산합포구 오동동,"모니터 티비가 남고남아서 보관중이던 제품 판매합니다
주거주지가 아니던 건물이였어서 가끔 갈 때 몇 번 사용했었기때문에 사용감 별로 없어요
워낙에 깔끔 떠는 성격이라 파는 물건 다 깨끗합니다
리모콘 하나 같이 드릴게요

전자제품 특성상 직거래 선호합니다 
부득이한 상황이신 분들 택배거래도 가능
✔️ 쿨거시 에눌 가능 !! 편하게 채팅주세요",https://media.bunjang.co.kr/product/170701409_{cnt}_1637577459_w{res}.jpg,6,170701409,https://m.bunjang.co.kr/products/170701409
27,고장 asus pg279q 165hz 모니터,"asus,모니터,165hz,27인치,게이밍",,"asus pg279q 165hz 모니터 입니다
네이버 검색해 보시면 100만원 초중반에 
구매 하실수 있는 제품 입니다
lcd(화면) 고장으로 수리 해야됩니다
수리비가 40만원 정도 나온다네요
수리해서 사용 하실분들 연락 주세요 
파워선 hdmi선 같이 드리겠습니다
직거래만 하겠습니다 제가 조금 가드릴수 있어요
",https://media.bunjang.co.kr/product/164735003_{cnt}_1636807630_w{res}.jpg,7,164735003,https://m.bunjang.co.kr/products/164735003
28,모니터,"컴퓨터,모니터,가전,생활,TV",서울특별시 성북구 월곡제2동,"BTC
모델명 : 240 MDPF
2007년식,24인치
hdmi 케이블 X / 파워코드 어댑터 O
(컴퓨터,TV 겸용)

제가 구입하고 1년 6개월정도 썼습니다
상태 괜찮고 최근까지 컴퓨터용으로 썼는데 화면 잘 나옵니다.",https://media.bunjang.co.kr/product/162016658_{cnt}_1632313719_w{res}.jpg,2,162016658,https://m.bunjang.co.kr/products/162016658
29,주연테크 캐리뷰B V15FPB 15인치,"주연테크,모니터,주연테크모니터",서울특별시 마포구 상암동,"박스에 구성품 다 있고 모니터 상태 좋아요
택포 20만원
서울 직거래 가능합니다",https://media.bunjang.co.kr/product/169992079_{cnt}_1636970559_w{res}.jpg,3,169992079,https://m.bunjang.co.kr/products/169992079
30,넥스 NEX 플러스4 LED TV 모니터 32인치,"넥스tv,넥스모니터,32인치모니터",경상남도 창원시 마산합포구 오동동,"모니터 티비가 남고남아서 보관중이던 제품 판매합니다
주거주지가 아니던 건물이였어서 가끔 갈 때 몇 번 사용했었기때문에 사용감 별로 없어요
워낙에 깔끔 떠는 성격이라 파는 물건 다 깨끗합니다

전자제품 특성상 직거래 선호합니다 
부득이한 상황이신 분들 택배거래도 가능
✔️ 쿨거시 에눌 가능 !! 편하게 채팅주세요",https://media.bunjang.co.kr/product/170700173_{cnt}_1637576755_w{res}.jpg,6,170700173,https://m.bunjang.co.kr/products/170700173
31,hp x32 32인치 가성비모니터 ips qhd 165hz,"모니터,가성비,32인치,hp,qhd",대구광역시 수성구 고산3동,"11월 17일에 구매했구요
박스있어요
좌하단에 휘점 하나 있습니다 
테스트 결과 이상이 없어 
새 거 뽑기보다 괜찮다고 생각합니다 
저는 32인치가 너무 커서 
생각과는 달라 박스에 넣어놨습니다",https://media.bunjang.co.kr/product/170700104_{cnt}_1637576724_w{res}.jpg,2,170700104,https://m.bunjang.co.kr/products/170700104
32,원도우PRO10  FPP 판매합니다.,"원도우10PRO,처음사용자용",부산광역시 금정구 부곡제2동,원도우 10PRO처음사용자용 FPP 미개봉 판매합니다.,https://media.bunjang.co.kr/product/166741204_{cnt}_1636599330_w{res}.jpg,1,166741204,https://m.bunjang.co.kr/products/166741204
33,벤큐 XL2735 판매합니다.,"벤큐,벤큐모니터,벤큐xl2735,27인치게이밍모니",부산광역시 영도구 동삼제3동,"17년 4월쯤 구매한 벤큐 XL2735 27인치 144Hz 판매합니다

19년 11월까지 주모니터로 사용하였고 그 이후로는 60hz로 보조 모니터로 사용했습니다

다섯번째 사진 마우스 커서부분에 가끔 접지 불량으로 두 세픽셀 정도 색이 다를때가 있습니다
그때 살짝 눌러주시면 원래색으로 출력됩니다.

부속품 모두있으며 폴리재질 커버가 조금 손상되있습니다 하지만 커버 쓸일 거의 없으니 크게 신경안쓰셔도됩니다.

상자, 무게가 크다보니 부산에서 직거래를 선호하며
택배거래시 우체국택배로 보내드리며 택배비 만원정도 추가금이 붙습니다",https://media.bunjang.co.kr/product/170691346_{cnt}_1637572105_w{res}.jpg,5,170691346,https://m.bunjang.co.kr/products/170691346
34,G320-EIPS 32인치모니터 판매해요,"모니터,32인치,게이밍,강화유리",서울특별시 강서구 화곡제8동,"지원아이앤씨 32인치 모니터 판매합니다
개인이 사용하다가 본체 판매하면서 이제 더이상 사용안해서 판매합니다

구성품은 rgb 케이블 , 파워선 입니다
서울 강서구에서 직거래 선호하고 
관심있으면 연락부탁드려요!!",https://media.bunjang.co.kr/product/170699338_{cnt}_1637576323_w{res}.jpg,2,170699338,https://m.bunjang.co.kr/products/170699338
35,LG 모니터(플래트론 M2380D),"모니터,컴퓨터모니터",서울특별시 광진구 구의제1동,"LG 모니터
상태 좋습니다.
업답터 유

티비 대용/듀얼 모니터

중고제품 특성상 교환 반품이 어렵습니다^^
",https://media.bunjang.co.kr/product/170698924_{cnt}_1637576122_w{res}.jpg,3,170698924,https://m.bunjang.co.kr/products/170698924
36,삼성22인치LED모니터(hdmi),"컴퓨터주변기기,모니터",서울특별시 강북구 수유제3동,"화질선명하고 외관기스없는모니터
입니다 해상도1920×1080이며
2014년출시품입니다 hdmi rgb 포트
있습니다 구매시 아답터와 hdmi케이블
드립니다",https://media.bunjang.co.kr/product/169314796_{cnt}_1636358940_w{res}.jpg,5,169314796,https://m.bunjang.co.kr/products/169314796
37,게이밍모니터 밴큐 XL2720 팝니다,"벤큐,벤큐2720,27인치모니터,게이밍모니터",서울특별시 마포구 연남동,"벤큐 XL2720모니터 팔아요
1년반정도 사용했는데 상태 괜찮고 화면 잘 나오고 깨끗하게 사용했습니다. 청소도 자주 해줬습니다.
화면깨짐이나 번짐같은것도 없어요
케이블 다 있구요 박스는 따로 없어요ㅠㅠ
마포구에 거주중입니다. 직접오시면 23에 드려요",https://media.bunjang.co.kr/product/169603945_{cnt}_1637142526_w{res}.jpg,3,169603945,https://m.bunjang.co.kr/products/169603945
38,삼성 24인치 LCD모니터 팝니다 (cm24ws),"모니터,24인치모니터,삼성모니터,cm24ws,엘지모니터",서울특별시 구로구 오류제1동,"삼성 24인치 LCD모니터 팝니다
cm24ws

새로 모니터를 구매하여 판매하려 합니다

모니터 전원선 dvi선 같이 드리구요,

방금까지 잘 사용했던 모니터로
가성비 좋은 편하게 사용하실분,
듀얼모니터, 서브 모니터 사용하실분 좋으실거 같습니다

사진에서 보이는 것처럼 약간의 부분 멍이 좀 있습니다
사용하시는데 전혀 문제없고 
생각보다 티 안날정도입니다

위 이유로 가격 급처2.5만원에 판매합니다
빠르게 구매하실분 연락주세요

연락주세요-",https://media.bunjang.co.kr/product/170195558_{cnt}_1637575247_w{res}.jpg,9,170195558,https://m.bunjang.co.kr/products/170195558
39,벤큐 XL2411P,"벤큐,benq,benq144hz모니터,모니터",경기도 부천시 중동,"벤큐 XL2411P
144hz 모니터
게임을 안해서 그닥 메리트가 없다고 느껴서 판매합니다
그냥 새제품급 입니다
제가 있는곳까지 직접 와주셔야합니다

번톡으로 문의주세요~~

*가품은 절대 취급하지 않습니다
가품은 사지도 팔지도 맙시다*",https://media.bunjang.co.kr/product/170600392_{cnt}_1637491208_w{res}.jpg,1,170600392,https://m.bunjang.co.kr/products/170600392
40,삼성 lcd 모니터,"삼성,모니터,컴퓨터",,"삼성 lcd 모니터 판매합니다.
상태좋아요",https://media.bunjang.co.kr/product/170632650_{cnt}_1637509346_w{res}.jpg,2,170632650,https://m.bunjang.co.kr/products/170632650
