,title,tag,location,description,img,image_count,pid,url
10,캐논200d2 신품급 판매합니다,"캐논,카메라,캐논200,캐논200d2,dslr",경기도 수원시 권선구 구운동,"캐논200d2 판매합니다. 

작동방법이 어려워 판매합니다!

구성품은 사진 전부입니다!

자세한 내용은 번톡 주세요",https://media.bunjang.co.kr/product/170711314_{cnt}_1637582675_w{res}.jpg,10,170711314,https://m.bunjang.co.kr/products/170711314
11,캐논 100D * 탐륵 탐론 SP24-70 렌즈 셋 판매,"탐륵,캐논,100D",,"캐논 100D 
탐론 SP24-70 탐륵 렌즈 
배터리 3개 
이지쉐어(와이파이 메모리)
가방 
가죽케이스 

",https://media.bunjang.co.kr/product/170711146_{cnt}_1637582591_w{res}.jpg,4,170711146,https://m.bunjang.co.kr/products/170711146
12,캐논 600D,"카메라,카메라풀셋,카메라캐논,카메라백,카메라렌즈",대전광역시 중구 은행선화동,"캐논 600d 판매합니다
쿨거시 에눌 가능",https://media.bunjang.co.kr/product/156717957_{cnt}_1623663515_w{res}.jpg,3,156717957,https://m.bunjang.co.kr/products/156717957
13,캐논 EOS M50 미러리스 유튜버 (+ 렌즈 + 삼각그립대 등등),"캐논,미러리스,캐논카메라,카메라,DSLR",서울특별시 중랑구 망우제3동,"캐논 EOS M50 
📷📸📹+______________________________
배터리, 렌즈
삼각그립대(20만원상당)
렌즈보호 UV필터
SD/SDHD 리더기
카메라전용 가죽 케이스
캐논 카메라 가방
샌디스크정품64GB
_______________________________________

거의 새제품이라 생각하시면 됩니다.

추가 구입한 제품들 모두 포함입니다
",https://media.bunjang.co.kr/product/156491298_{cnt}_1637262933_w{res}.jpg,8,156491298,https://m.bunjang.co.kr/products/156491298
14,소니알파55,소니카메라,대전광역시 중구 유천2동,"보시다시피 상태는최상입니다
년식은 오래됐으나 실사용흔적 거의없어서 줄만교환하시면됩니다",https://media.bunjang.co.kr/product/170710329_{cnt}_1637582132_w{res}.jpg,8,170710329,https://m.bunjang.co.kr/products/170710329
15,캐논 EF s 24mm,"펜케익렌즈,24mm,24mmf2.8,캐논ef-s24mm,캐논24mm",,사용감 조금 있습니다 렌즈 단품 입니다,https://media.bunjang.co.kr/product/170484643_{cnt}_1637393607_w{res}.jpg,5,170484643,https://m.bunjang.co.kr/products/170484643
16,캐논 100d,"캐논,캐논카메라,캐논100d,캐논dslr",,"캐논 100d 화이트 판매합니다 사용감 있어요 
구성품 번들렌즈 15-55 40mm 충전기 
정품 배터리 1 개 호환배터리 1개 64기가 샌디스크
메모리 카드 40mm는 뒷 결합부가 망가져서
결합은 가능한대 힘을 주셔야 합니다 이부분 센터
가시는걸 권장 드립니다.",https://media.bunjang.co.kr/product/170482579_{cnt}_1637392411_w{res}.jpg,10,170482579,https://m.bunjang.co.kr/products/170482579
17,EOS 550D 18-55IS,"캐논,캐논카메라,카메라",인천광역시 남구 주안3동,"거이 새상품입니다
사용감 없어용",https://media.bunjang.co.kr/product/112588897_{cnt}_1615724310_w{res}.jpg,8,112588897,https://m.bunjang.co.kr/products/112588897
18,소니 a5100 미러리스 카메라,"소니,a5100,카메라,미러리스",서울특별시 동작구 흑석동,"소니a5100
미러리스
구성품 기본카메라와 16-50렌즈. 정품충전기 가방

상태굿
거의사용안함



잘 아는분만 거래하세요
네이버나 유튜브 검색하면 다 나옵니다.

작년1800컷이었고
에눌어려우니
구매결심하신분만 톡두세요


배송비착불
반품교환환불 안함
교신 차단함
새벽문자도 차단함",https://media.bunjang.co.kr/product/166055335_{cnt}_1635910468_w{res}.jpg,10,166055335,https://m.bunjang.co.kr/products/166055335
19,캐논 EOS 400D + 캐논 EF 20mm F2.8 USM 렌즈,"캐논400d,캐논카메라,캐논카메라dslr,캐논렌즈,카메라렌즈",서울특별시 서초구 잠원동,"캐논 EOS 400D와 캐논 EF 20mm F2.8 USM 렌즈 포함해서 판매합니다. 
포트폴리오 사진 찍으려고 비싸게 구매했는데 잘 못다뤄서 몇번 사용하지 못하고 보관만 해서 상태는 최상입니다.
카메라 밧데리 충전기를 분실해서 카메라 작동 확인을 해드릴수가 없는점 양해 부탁드려요 🥲

400D 카메라, 캐논 EF 20mm F2.8 USM 렌즈, 4기가 메모리, 밧데리 1개, 그 외 구성품입니다. (상세 사진 참고)
 
별도 판매 보다는 일괄적으로 구매하실 분께 판매 원합니다.

에눌, 교환반품 불가하며,
직거래는 잠원동, 압구정, 고속터미널에서 가능합니다.

",https://media.bunjang.co.kr/product/170198515_{cnt}_1637144364_w{res}.jpg,7,170198515,https://m.bunjang.co.kr/products/170198515
20,rx10 m1,소니카메라,전라북도 익산시 신동,rx10 사용감 있습니다.,https://media.bunjang.co.kr/product/170709258_{cnt}_1637581543_w{res}.jpg,2,170709258,https://m.bunjang.co.kr/products/170709258
21,캐논100d (컷수 새것급),"캐논100d,캐논,캐논200d",서울특별시 강동구 성내제2동,"동생줬던건데 전혀 안써서 올려요ㅋㄱㅋ
컷수 1200이라 그냥새거고용
상태는 기스하나 업흡니다
작은 카메라라 가벼운 40mm f2.8 이라 조리개도밝아서.밤에도 괜찮게나와요 
네고 안됩니다",https://media.bunjang.co.kr/product/169253687_{cnt}_1636797243_w{res}.jpg,1,169253687,https://m.bunjang.co.kr/products/169253687
22,니콘 d7200 (크롭끝판),"니콘,니콘d7200,니콘d5300,니콘d850,니콘d810",서울특별시 강동구 성내제2동,"새거급 니콘바디와 렌즈입니다
컷수도 만컷 이하입니다
카메라 아시는분은 아시겠지만 영상빼고
사진만 봤을때 소니 a6000이상입니다
캐논사골센서는 비교대상도 안되구요
특히 암부 데이터 끌어올릴때 3스톱정도는 거뜬합니다
하자없고
35mm f1.8 추가 10
50mm f1.8 추가 10
따로구매시 둘다 13입니다
상품자부하고 네고없습니다",https://media.bunjang.co.kr/product/164970190_{cnt}_1637581452_w{res}.jpg,4,164970190,https://m.bunjang.co.kr/products/164970190
23,삼성미러리스nx300m,"미러리스,삼성nx300m,nx300m,삼성미러리스",대구광역시 남구 대명9동,"바디 렌즈 렌즈캡 메모리칩 밧데리 박스있어요
충전기 후레쉬는 없습니다.

바디에 찍힘있습니다.
그외엔 별다른문제는 없습니다.

구입하고 손에 꼽힐정도로만 사용했습니다.
구입 후 초기화해서 드립니다.

중고라 환불은 어렵습니다.
직거래는 대구 안지랑역근처 가능합니다.",https://media.bunjang.co.kr/product/170458801_{cnt}_1637445043_w{res}.jpg,9,170458801,https://m.bunjang.co.kr/products/170458801
24,(직거래) 캐논 80D 최상급 사용감 거의 없음,"캐논,캐논80d,카메라,캐논dslr,카메라dslr",충청북도 제천시 중앙동,"직거래합니다^^
가좌역이나 가좌DMC역, 홍대입구역에서 거래가능합니다!

캐논80d 정품등록됬어요.실사용컷수 1700장미만이예요~19년도에 구입해서 실제로는 3번정도 나가서 찍었어요.외관상기스없구요.구성품 다있어요.충전기,배터리1개,가방풀박스예요.메모리카드는 64g예요.
렌즈는 캐논 ef-s18-135mm
팬케익(ef-s24mm)
ef-50mm
세개있구요,팬케익렌즈 빼고는 다 uv필터랑 렌즈후드 부착되있어요.
거치대랑 리모콘도 함께 있습니다.
개별판매안하구요.상태최상급입니다.

",https://media.bunjang.co.kr/product/170086721_{cnt}_1637208700_w{res}.jpg,9,170086721,https://m.bunjang.co.kr/products/170086721
25,캐논 200D + 삼각대 TMK144B 팝니다.,"캐논,200D",경기도 부천시 상2동,상태 최상이고 아주아주 깨끗해요. ^^ 줌렌즈 포함 입니다.,https://media.bunjang.co.kr/product/169806498_{cnt}_1637213917_w{res}.jpg,6,169806498,https://m.bunjang.co.kr/products/169806498
26,[소니] 여친렌즈 SAL 50mm f1.4 단렌즈(A마운트)팝니다.,파름신오신날,서울특별시 영등포구 신길제6동,"[소니] 여친렌즈 SAL 50mm f1.4 단렌즈(A마운트)팝니다.

구성은 렌즈, 앞캡, 뒷캡, 필터입니다.​

대방역, 신풍역에서 가능하고, 선불택배(4,000원 추가) 혹은 착불택배도 가능합니다

네고 문의는 대답 드리지 않습니다.",https://media.bunjang.co.kr/product/170707947_{cnt}_1637580836_w{res}.jpg,4,170707947,https://m.bunjang.co.kr/products/170707947
27,니콘D5300 풀구성품 +번들렌즈+35mm1:1.8 A급 ,"dslr,카메라",,"5-6년전에 롯데백화점에서 총 100만원대 주고 구매한 니콘d5300입니다.
 
실사용 10회 미만
컷수 2,000-4000컷 많아도 5천컷 미만입니다.

풀구성품이고 하자 없고 A급입니다.

렌즈 : 18-55번들렌즈 + 35mm1:1.8(새상품)
❗️35mm렌즈는 추가로 구매한 렌즈며 인물 사진 찍을때 유용합니다!!

사용 안 해서 싸게 내놓습니다 :)",https://media.bunjang.co.kr/product/170707605_{cnt}_1637580697_w{res}.jpg,5,170707605,https://m.bunjang.co.kr/products/170707605
28,소니 A6500(B급) + 단렌즈 3종 풀세트 저렴하게 팝니다.,"소니,a6500",서울특별시 성동구 성수1가제1동,"풀프레임으로 교체하게 되어 사용하던 제품 팝니다.

구성

A6500 + 소니 16mm F2.8렌즈 + 정품 배터리 4EA + 호환 충전기
사용감 있고 흠집도 좀 있지만 정상 작동합니다. 500,000원

시그마 30mm F1.4 렌즈 + 필터 200,000원
소니 50mm F1.8 렌즈 + 필터 150,000원

각각 구매시 해당가격이고 풀세트 구매시 80만원에 가져가세요.
업무가 바빠 택배만 가능하고 무료배송으로 보내드리겠습니다.",https://media.bunjang.co.kr/product/170707437_{cnt}_1637580571_w{res}.jpg,7,170707437,https://m.bunjang.co.kr/products/170707437
29,라이카 티타늄 에디션 한정판,라이카,인천광역시 서구 검단1동,"라이카 한정판 모델 입니다
충분히  소장가치 있으며  구입가  200  중반대 입니다
박스풀입니다
구입당시 악세사리 모두 드립니다
(사진에 보이는 회색 가죽 케이스는  팔렸고  갈색 정품케이스로  드립니다)
택배비 2500원",https://media.bunjang.co.kr/product/144793002_{cnt}_1637580339_w{res}.jpg,3,144793002,https://m.bunjang.co.kr/products/144793002
30,캐논 EOS 550D,"캐논,카메라,DSLR,캐논EOS",,"
구성품은 사진 보시면 되세요
카메라에 기스가 난건지 사진 보니까 왼쪽에 저렇게 찍히더라고요 (파란색 동그라미 부분)

제 카메라가 아니라서 잘 모르겠지만 ㅠ 참고해주세요

배송비는 무게때문에 착불입니다

환불은 안되니 신중하게 구매해주세요",https://media.bunjang.co.kr/product/169706092_{cnt}_1636969911_w{res}.jpg,12,169706092,https://m.bunjang.co.kr/products/169706092
31,[소니] A6000 그레이 미러리스 카메라 번들렌즈팝니다.(38만원),#파름신오신날,서울특별시 영등포구 신길제6동,"[소니] A6000 그레이 미러리스 카메라 번들셋팝니다.(38만원)

구성은 박스, 바디, 번들렌즈, 정품배터리, 앞캡, 케이블, 스트랩, 카탈로그, 충전기, 메모리, 청소천입니다.

대방역, 신풍역에서 가능하고, 선불택배(4,000원 추가) 혹은 착불택배도 가능합니다

네고 문의는 대답 드리지 않습니다.",https://media.bunjang.co.kr/product/170706406_{cnt}_1637580063_w{res}.jpg,9,170706406,https://m.bunjang.co.kr/products/170706406
32,캐논 오막삼 5D mark3,"캐논dslr,오막삼,캐논5dmark3,캐논풀프레임,풀프레임",인천광역시 연수구 송도3동,"입시때 사용한 카메라 입니다 까진부분이 있긴하지만 사진 잘 나오고 얼마전 청소도 했습니다 왼쪽에 고무가 없긴한데 사용에 문제는 전혀 없습니다

셔터박스 새걸로 교체해서 현재33000컷 입니다

구성은 배터리 세개, 바디, 세로그립, sd카드 사진엔 없지만 충전기까지 드립니다

직거래 택배거래 둘다 합니다 택배거래시 4000원 추가입니다",https://media.bunjang.co.kr/product/168986147_{cnt}_1636777774_w{res}.jpg,6,168986147,https://m.bunjang.co.kr/products/168986147
33,소니 A550+번들렌즈 +망원,"소니,dslr,70-210,카메라",서울특별시 관악구 신림동,"소니 A550 dslr
18-55번들 과 70-210망원
렌즈 가격에 전부드립니다.
렌즈모두 정상이고 곰파이나 먼지없음
바디dslr A550은 메뉴얼모드 수동
에서 다이얼 튐현상 있으나
오토 자동 모드에서는 모두 정상작동합니다.
정품충전기와 베터리 sd카드포함
망원 필터 앞.뒤캡.렌즈가방다있음
입문자분께 좋을듯 
사진은 번들로 테스트샷 찍은겁니다.

안전거래. 직거래 가능
직거래는 퇴근 후에는  육아로 힘들어서
평일 오전~오후3시 이전까지만
 저희 회사(가산디지털단지)  
에이스테크노타워10차 로비로
오시거나 
주말 토.일 집앞에서 (호암로417) 
국제산장아파트 107동 에서 가능합니다 
중고상품특성상 반품 환불 불가  입니다 
택배 거래시 충분한 안전포장합니다.
단 택배비는 착불입니다.
***-****-****
",https://media.bunjang.co.kr/product/170645730_{cnt}_1637579142_w{res}.jpg,12,170645730,https://m.bunjang.co.kr/products/170645730
34,소니 50mm F1.4 + E마운트 어뎁터,"소니,50mm,f1.4,E마운트,풀프레임",서울특별시 관악구 신림동,"소니50/F1.4와 E마운트 아답터 

사진속 바디는  아닙니다.
제발..  말도 안되는 질문...
사진에있는 바디포함 가격이냐고 묻지마세요.

소니 풀프레임  렌즈
SAL50F1.4 
앞.뒤 캡 후드  A급 상태
소니 미러리스 
E마운트 변환 아답터 ㅡ 수동
조리개 변환 가능
먼지.곰팡이 1도없이 A급상태

안전거래. 직거래 가능
직거래는 퇴근 후에는  육아로 힘들어서
평일 오전~오후3시 이전까지만
 저희 회사(가산디지털단지)  
에이스테크노타워10차 로비로
오시거나 
주말 토.일 집앞에서 (호암로417) 
국제산장아파트 107동 에서 가능합니다 
중고상품특성상 반품 환불 불가  입니다 
택배 거래시 충분한 안전포장합니다.
단 택배비는 착불입니다.
***-****-****
",https://media.bunjang.co.kr/product/170503176_{cnt}_1637411099_w{res}.jpg,5,170503176,https://m.bunjang.co.kr/products/170503176
35,소니 A 마운트/토니카 28-80 F2.8,"소니,A마운트,토니까,28-80,f2.8",서울특별시 관악구 신림동,"소니 DSLR
A마운트 줌렌즈
토니카 20-80  F2.8 
앞.뒤 캡/필터 포함

안전거래. 직거래 가능
직거래는 퇴근 후에는  육아로 힘들어서
평일 오전~오후3시 이전까지만
 저희 회사(가산디지털단지)  
에이스테크노타워10차 로비로
오시거나 
주말 토.일 집앞에서 (호암로417) 
국제산장아파트 107동 에서 가능합니다 
중고상품특성상 반품 환불 불가  입니다 
택배 거래시 충분한 안전포장합니다.
단 택배비는 착불입니다.
***-****-****
",https://media.bunjang.co.kr/product/170369764_{cnt}_1637325844_w{res}.jpg,7,170369764,https://m.bunjang.co.kr/products/170369764
36,24mm GM f1.4 소니fe 이사금렌즈 판매 합니다,"소니렌즈,소니풀프레임,렌즈,카메라렌즈",서울특별시 양천구 신정4동,"구입한지 2년 된 상품입니다 주로 영상으로 쓰였고 실사용은 그리 많지 않습니다 하지만 단한번 삼각대가 넘어져서 후드끼우는 부분 필터장착 부분이 한부분이 깨지고 긁힘이 생겼습니다 소니코리아 정품이고 후드및 필터 장착에는 문제가 없습니다. 24금 렌즈는 높은 심도와 해상력으로 유명한 제품이지요 시세보단 당연히 크랙이 심하니 조금 가격을 낮추겠습니다.
 팔고 싶지 않았지맘 파나소닉으로 전환하는 바람에 팝니다. 연락주세요  
목동역 직거래 원하구요 택배도 가능합니다",https://media.bunjang.co.kr/product/169735269_{cnt}_1637386266_w{res}.jpg,4,169735269,https://m.bunjang.co.kr/products/169735269
37,캐논 EOS M50,"캐논,캐논m50,미러리스카메라,캐논미러리스,미러리스디카",경상남도 창원시 마산회원구 회원2동,"캐논 EOS M50 본체
+ 15~45mm렌즈 + 캐논 삼각대 포함 가격입니다

구매한 지 1년 되지 않았고 거의 사용하지 않았어요
구매하시면 배터리 충전기, 사용설명서 함께 드려요
(가방은 없어요)",https://media.bunjang.co.kr/product/170701872_{cnt}_1637579629_w{res}.jpg,1,170701872,https://m.bunjang.co.kr/products/170701872
38,캐논800d,"카메라,캐논800d,캐논,dslr,캐논dslr",서울특별시 마포구 신수동,"캐논 800d 사용 많이 안해서 상태 매우 좋은^^ 
자세한 건 문의주세용",https://media.bunjang.co.kr/product/169289838_{cnt}_1637577633_w{res}.jpg,4,169289838,https://m.bunjang.co.kr/products/169289838
39,[소니] A6000 미러리스 실버 번들셋 팝니다.(35만원),파름신오신날,서울특별시 영등포구 신길제6동,"[소니] A6000 미러리스 실버 번들셋 팝니다.(35만원)

 구성은 가방, 바디, 번들렌즈, 배터리, 앞캡, 케이블, 스트랩, 충전기, 청소액입니다.

 대방역, 신풍역에서 가능하고, 선불택배(4,000원 추가) 혹은 착불택배도 가능합니다

네고 문의는 대답 드리지 않습니다.",https://media.bunjang.co.kr/product/170701224_{cnt}_1637577397_w{res}.jpg,9,170701224,https://m.bunjang.co.kr/products/170701224
40,캐논 dslr 캐논 100d,"캐논,100d,캐논카메라100d,캐논100d",대구광역시 서구 내당4동,렌즈2개 입니다 사놓고 안써서 팔아요,https://media.bunjang.co.kr/product/170701111_{cnt}_1637577246_w{res}.jpg,7,170701111,https://m.bunjang.co.kr/products/170701111
41,빌트록스 캐논 어댑터 eos m2 0.71x,"m6,m6mark2,m50,m200",서울특별시 성북구 동선동,"ef 렌즈군을 미러리스에 마운트해주는 어댑터입니다.

m6mark2에 마운트 3번이내로 깨끗합니다.

조리개도 더 밝아지고 화각도 풀프레임으로 바꿔줍니다.

직거래 신당역, 택배가능합니다.

",https://media.bunjang.co.kr/product/170700552_{cnt}_1637576960_w{res}.jpg,3,170700552,https://m.bunjang.co.kr/products/170700552
42,[캐논] EOS M3 블랙 미러리스 카메라팝니다.(23만원),파름신오신날,서울특별시 영등포구 신길제6동,"[캐논] EOS M3 블랙 미러리스 카메라팝니다.(23만원)

구성은 가방, 바디, 번들렌즈, 스트랩, 충전기, 배터리, 케이블, CD, 앞캡, 청소펌프입니다.

직거래는 대방역, 신풍역에서 가능하고, 선불택배(4,000원 추가) 혹은 착불택배도 가능합니다

네고 문의는 대답 드리지 않습니다.",https://media.bunjang.co.kr/product/170700614_{cnt}_1637576991_w{res}.jpg,9,170700614,https://m.bunjang.co.kr/products/170700614
43,[소니] A5100 화이트 미러리스팝니다.(29.5만원) / 912컷,파름신오신날,서울특별시 영등포구 신길제6동,"[소니] A5100 화이트 미러리스 카메라 번들셋팝니다.(29.5만원)

컷수는 912컷이며, 상태는 보시는 것과 같습니다.

 구성은 박스, 바디, 번들렌즈, 정품배터리, 앞캡, 필터, 케이블, 스트랩, 충전기, 메모리입니다.

직거래는 대방역, 신풍역에서 가능하고, 택배는 선불택배(4,000원 추가) 혹은 착불택배도 가능합니다

네고 문의는 대답 드리지 않습니다.",https://media.bunjang.co.kr/product/170700451_{cnt}_1637577489_w{res}.jpg,10,170700451,https://m.bunjang.co.kr/products/170700451
44,캐논 마운트 시그마 18-50 F2.8-4.5 DC OS Hsm ,"파름신오신날,캐논,시그마",경기도 동두천시 불현동,"시그마 18-50 판매 합니다.

캐논 크롭 바디 번들랜즈 18-55 보다 괜찮은 물건이며 당시 아내에게 캐논 18-55 대신 100D에 잘 물려서 사용 했습니다.

펄 들어가지 않은 무광 검정판 (개선판) 이며 os 작동 그리고 핀 곰팡이는 전혀 없습니다.

후드 또한 잘 맞고 상태 정말 좋습니다.
직거래는 수원역 혹은 권선구 이하는 택배 거래 안전하게 보내 드리겠습니다. 

빛 갈라짐 그리고 스냅샷으로 촬영시 만족 스럽고 장 노출시 os 가 있어서 핸드 헬트로 야간 스냅도 잘 찍었습니다.",https://media.bunjang.co.kr/product/170700188_{cnt}_1637576839_w{res}.jpg,5,170700188,https://m.bunjang.co.kr/products/170700188
45,[캐논] EOS M3용 케이스 팝니다.(8천원),파름신오신날,서울특별시 영등포구 신길제6동,"[캐논] EOS M3용 케이스 팝니다.(8천원)

바디케이스 8천원, 카메라케이스 만원입니다.

직거래는 대방역, 신풍역에서 가능하고, 선불택배(4,000원 추가) 혹은 착불택배도 가능합니다

네고 문의는 대답 드리지 않습니다.",https://media.bunjang.co.kr/product/170700054_{cnt}_1637576697_w{res}.jpg,4,170700054,https://m.bunjang.co.kr/products/170700054
