,title,tag,location,description,img,image_count,pid,url
10,펜탁스 미슈퍼 필름카메라,"필름카메라,미슈퍼,펜탁스,펜탁스me sup,펜탁스필름카메라",경기도 파주시 운정2동,"사진과 같이 카메라와 렌즈 3개이며 후레쉬는 덤으로 드립니다
카메라를 잘 몰라서 지인에게 받았는데 사용할줄 몰라 판매합니다 ",https://media.bunjang.co.kr/product/169647967_{cnt}_1636665019_w{res}.jpg,7,169647967,https://m.bunjang.co.kr/products/169647967
11,니콘 FG,"니콘,FG",,"니콘 FG 판매합니다.
전지를 넣으니 노출계 작동하고 셔터 잘 눌립니다. 단, 필름 테스트는 해보지 못했습니다.",https://media.bunjang.co.kr/product/164386171_{cnt}_1637582867_w{res}.jpg,6,164386171,https://m.bunjang.co.kr/products/164386171
12,삼성 필름카메라 / 미사용새제품,필름카메라,서울특별시 성북구 길음제1동,"삼성 필름 카메라 
모델명/ freeshot 3
스트로보 내장
미사용 새제품입니다.

필요하신분 쳇 주세요.^^",https://media.bunjang.co.kr/product/162189824_{cnt}_1636698999_w{res}.jpg,5,162189824,https://m.bunjang.co.kr/products/162189824
13,니콘 TW2D [NIKON TW2D] 필름카메라,"니콘,니콘tw2d,tw2d,필름카메라,자동필름카메라",,"카메라 외관 디테일은 아래 사진 첨부하였습니다. 렌즈 깨끗하고, 전 기능 정상 작동합니다.

아래 사진에서 디테일 확인 가능합니다. 중고이기 때문에 카메라 사용감, 스크래치 있습니다. 택배로 보내기전에 외관 한 번 청소하고 보내드리겠습니다.

​

데이터백이 있는 모델이나 99년이 최대라 전 00년도에 맞춰두고 사용했었습니다. 00년도 해당 월, 일 맞춰두고 뽑아도 충분히 기념할 만 하다고 생각합니다. 

​

노리턴 환불불가 조건으로 택배거래 가능하며, 직거래(충남) 가능합니다. 쿨거래시 택배비 제가 부담합니다. 꼭 구매하실 분만 문자 남겨주세요

​",https://media.bunjang.co.kr/product/170710957_{cnt}_1637582477_w{res}.jpg,4,170710957,https://m.bunjang.co.kr/products/170710957
14,레어 예쁘고 클래식한 미놀타 하이매틱 AF2 MD 자동 필름카메라 ,"자동카메라,하이매틱,af2md,af-d,필름카메라",서울특별시 강남구 청담동,"미놀타 하이매틱 AF2MD 카메라는 하이매틱 AF-D 모델을 기본으로 하여 모터를 장착하고 사용 편의성을 높인 카메라예요.
 
하이매틱 AF 시리즈의 가장 최종 버전이며,  AF 시리즈 중에서 가장 고가로 출시되었던 고급 카메라입니다.
 
기본 적인 스펙은 하이매틱 AF-D 하고 동일하고, 자동 감기와 되감기, 셀프타이머, 배터리 체크 등이 업그레이드 되었어요.
 
80년대 클래식한 디자인과 모터로 필름이 돌아가는 소리가 정겨운 느낌이 있어요.
 
렌즈는 미놀타  단렌즈 38mm f2.8로 똑딱이 중에는 성능 좋고 꽤 밝은 편이에요.
 
사용방법은 초점을 오토포커스로 쉽게 맞추고 셔터만 누르면 됩니다.
 
빛의 광량에 따라 어두울 경우 빨간 램프가 켜지면서 경고음이 울리며, 상황에 따라서 팝업 플래시를 사용 할 수 있어요.
 
기능은 심플하고, 성능 좋고 예뻐서 초보자분이나 입문하시는 분들께 추천드립니다.
 
카메라 외관은 다소 사용감이 보이지만, 모든 기능 작동 잘 됩니다.
 
렌즈와 뷰파인더 또한 깨끗한편이고 초점 확인 표시 램프도  잘 켜집니다.
 
플래시도 잘 터지고, 뒷면의 초록색 확인 램프도 잘 켜집니다.
 
필름 감기, 되감기, 셀프 타이머, 데이터백, 배터리 체크 또한 잘 작동합니다
 
배터리는 구하기 쉬운 AA 배터리 두개 들어가며, 새배터리를 넣어드립니다.
 
직거래 가능하며, 택배시에는 무반품 파손면책 동의후 보내드립니다.",https://media.bunjang.co.kr/product/170108895_{cnt}_1637065053_w{res}.jpg,11,170108895,https://m.bunjang.co.kr/products/170108895
15,야시카 일렉트로 35 필름카메라,"필름카메라,야시카,야시카일렉트로35",인천광역시 연수구 옥련1동,"올해 초까지 사용하다가 잘 쓰지 않아서 팝니다. 사용감은 있지만 사용하시는 데 전혀 문제 없습니다. 구매할 때 점검했습니다. 

사시면 
UV 렌즈와 카메라에 넣어진 건전지와 새 건전지 하나 드리겠습니다. 구매하시면 바로 사용할 수 있습니다. 
카메라에 껴 있는 스트랩도 같이 드려요

원하시면 사진 더 보내드려요. 

노출 부족과 과할 시에 뜨는 LED 조명도 잘 작동합니다!!
벌브 셔터, 타이머 등 모두 가능합니다. 
뒤에 있는 사진도 이 카메라로 찍은 사진입니다. 


구매 후 환불은 불가합니다!
택배 가능하고 직거래시 인하대 주변에서 가능합니다

편하게 연락주세요!",https://media.bunjang.co.kr/product/168491812_{cnt}_1637582417_w{res}.jpg,6,168491812,https://m.bunjang.co.kr/products/168491812
16,코닥 필름카메라 토이카메라+필름36컷 세트 필름카메라 지그재그 새상품,"지그재그,토이,필름,필름카메라,코닥토이카메라",,"배송오능새상품이고 배송지변경해드랴요 인증후 입금입니다 진짜 엄청싸게 새상품팔아요...세상에 44000짜리 배송오는 새상품을 주소변경해서 3만6천원에 드린다는것자체가...완전싸죠 

인증해드려요 제발 채팅주세요🧚‍♀️

색상변경가능!!!!!!",https://media.bunjang.co.kr/product/167906387_{cnt}_1637582057_w{res}.jpg,2,167906387,https://m.bunjang.co.kr/products/167906387
17,인스탁스미니7,"중고,폴라로이드카메라",충청북도 청주시 서원구 수곡1동,"한 번도 안 쓴 중고입니다.
( 배터리 필름 없어요 )
뒤에 있던 스티커가 떨어진 자국이 있어요
케이스 드립니다",https://media.bunjang.co.kr/product/170710197_{cnt}_1637582057_w{res}.jpg,4,170710197,https://m.bunjang.co.kr/products/170710197
18,캐논 EOS 70D + 축복렌즈 (축복이),"카메라,70디,축복이,중급기,캐논",충청북도 청주시 서원구 사직2동,"안녕하세요.
캐논 중급기 70디와 축복이입니다.
카메라 상태는 완전 에이급이구요.
아시겠지만 말만 중급기이지 초보분들이 시작하심에 있어 어려움이 전혀 없습니다. 저 역시 그랬구요.
볼타입 삼발이는 그냥 드립니다. 잘 버텨줍니다.
저는 계속 이거 썼었어요.
정품 축복이 렌즈 후드도 그냥 드려요.(원래는 따로 구입하셔야 합니다) 축복이 후드에는 생활기스 정도 있는데 그냥 사용하시길 추천드려요. 후드의 특성상 생활기스는 항상 나기마련인데 이정도 기스로 새거 사시는거는 좀 아닌거 같아요.
컷수는 10070컷입니다.

이놈이랑 좋은 추억 많이 만드시길 바랍니다.

택배도 가능하지만 상품 특성상 가능한 한 직거래가 좋을거 같아요. ",https://media.bunjang.co.kr/product/170442508_{cnt}_1637512857_w{res}.jpg,8,170442508,https://m.bunjang.co.kr/products/170442508
19,니콘 니코매트 Nikkormat EL 수동 필름카메라,"카메라,니콘,필름",인천광역시 연수구 송도2동,"NIKKORMAT EL 바디 판매합니다.

Nikon FE, FE2의 조상격으로 스팩은 FE와 거의 비슷합니다.

셔터속도 다이얼 A 모드에서 조리개 우선으로 촬영하며, 그 외에는 FM 처럼 완전 수동 모드.

토끼귀 달린 니콘 수동렌즈로 사용 가능합니다. 

노출계 정상이며, 촬영에 문제 전혀 없습니다.

파인더 먼지, 외관 연식에 걸맞게 스크래치, 찍힘 등 있으나 모두 촬영문제나 성능 전혀 이상 없음

세운스퀘어 점검/조정 완료

현재 배터리는교체후 필름 3~4통 사용한 것으로 기억하며,

4LR44 배터리 새것으로 1개 추가로 드립니다. (미러 들어 올리면 내부 바닥에 전지실 있음)

마지막 두 장은ㄷ크기 비교를 위해 잘 알려진 FM2와의 가족사진 (거의 같으나 높이가 약간 높음)",https://media.bunjang.co.kr/product/170585707_{cnt}_1637482654_w{res}.jpg,6,170585707,https://m.bunjang.co.kr/products/170585707
20,후지 필름카메라,"필름카메라,필카,후지필름카메라,후지필름,아날로그",,"APS 필름을 사용하는 필름카메라입니다. 
작동 이상없이 잘됩니다~^^",https://media.bunjang.co.kr/product/112613703_{cnt}_1574908397_w{res}.jpg,4,112613703,https://m.bunjang.co.kr/products/112613703
21,argus classic 필름카메라 플래시,"필름카메라,플래시,argus",인천광역시 부평구 십정2동,"전통있는 클래식 카메라 제조사인 argus 제품 입니다

소장용으로 구매하셔야 겠어요",https://media.bunjang.co.kr/product/128382058_{cnt}_1593910074_w{res}.jpg,6,128382058,https://m.bunjang.co.kr/products/128382058
22,"인스탁스 미니50s 피아노블랙

(폴라로이드)","인스탁스,폴라로이드,즉석카메라,피아노,미니50",강원도 강릉시 교1동," 인스탁스 미니50s 피아노블랙

실사용은 몇번안하고 보관만한 중고상품
카메라+근접렌즈+케이스가방
잔기스 미세하게 있으나 상태좋음
건전지는 교환하셔야합니다
편의점택배착불
",https://media.bunjang.co.kr/product/134529986_{cnt}_1613004802_w{res}.jpg,3,134529986,https://m.bunjang.co.kr/products/134529986
23,미놀타 x-700,"필름카메라,미놀타",,"미놀타 x700 판매합니다! 작년 봄 즈음에 마지막으로 사용하고 쭉 보관만 했습니다!
아무래도 중고 상품이고 오래됐다 보니 자잘한 기스가 있습니다! 또 케이스 부분에 조금의 찢어짐 하자가 있어요! 양해 부탁드립니다

미놀타 x700/렌즈/렌즈 캡/사용설명서/케이스/스트랩 끈 구성으로 갑니다! 원하신다면 유통기한 2021년 6월까지인 필름, 배터리 드려요!

대전 지역 직거래 가능합니다!☺️☺️",https://media.bunjang.co.kr/product/170707112_{cnt}_1637580416_w{res}.jpg,3,170707112,https://m.bunjang.co.kr/products/170707112
24,코닥 미니샷2+ 카트리지 40매,"코닥,미니샷2,카트리지",인천광역시 남구 학익1동,일회용 필카 사고 싶어서 판매 합니다 ㅠㅠ 카메라 안에도 몇 장 들어있구 따로 40매 더 챙겨드려요! 뚜껑 한 쪽이 빠졌는데 쓰는데 전~혀 지장 없구 닫으면 원래대로 닫힙니당 쿨거래 하시면 택배비 빼드릴 수 있어요! 연락 주세용 ,https://media.bunjang.co.kr/product/170707046_{cnt}_1637583979_w{res}.jpg,3,170707046,https://m.bunjang.co.kr/products/170707046
25,리코 FF-90 super (ff-300)팝니다.,"리코ff90,리코ff300,리코,필름카메라,윤희에게",광주광역시 남구 백운1동,"
리코 ff-90super 팝니다. 상태는 좋으나 사용중 필름감는모터부분이 고장나서 지방에 살아 수리가 불가능하여 판매합니다. 영화 윤희에게 에 나온 모델로 소장용으로 많이들 가지고계시는 제품입니다. 필름이 감기지 않으니 수리해서 사용하실 분만 구매해주세요 택포 15만입니다.",https://media.bunjang.co.kr/product/166878132_{cnt}_1634107797_w{res}.jpg,6,166878132,https://m.bunjang.co.kr/products/166878132
26,인스탁스 미니 11 카메라 + 케이스 + 필름 19장 ,"폴라로이드,폴라로이드카메라,인스탁스,인스탁스미니11,인스탁스미니11라일락퍼플",,"인스탁스 미니11 라일락 퍼플 카메라 판매합니다.
추억을 사진으로 간직하기 좋아요 🤗
카메라 색감도 예쁘고 다 좋은데 잘 쓰지 않아 판매합니다 !! 

카메라 넣고 다니기 좋은 보라색 카메라 케이스 같이 드리고, 
뜯지 않은 필름 새것 10장 + 카메라 안에 있는 필름 9장
총 19장도 같이 드려요 

궁금한 점 있으시면 편하게 문의 주세요 ~",https://media.bunjang.co.kr/product/170706712_{cnt}_1637580217_w{res}.jpg,2,170706712,https://m.bunjang.co.kr/products/170706712
27,인스탁스 SQ6,"필름카메라,카메라,인스탁스,인스탁스SQ6",광주광역시 광산구 하남동,"인스탁스 공식홈페이지에서 구매했구요
딱한번 사용했습니다.
찍힌데 흠같은곳 없구요.
구성품: 
설명서, 렌즈3개, 카메라, 끈, 여유필름39장
필름은 현재 카메라에 있는거까지 포함해 여유분이 39장 있습니다!
친절하신분 네고 당연히 해드리구요.
직거래는 하남2지구에서 할게요!
택배도 가능하지만 가까우면 만나서 직거래해요! 
궁금하신거 톡주시구요
부담없이 톡주세요 ",https://media.bunjang.co.kr/product/170705969_{cnt}_1637579840_w{res}.jpg,5,170705969,https://m.bunjang.co.kr/products/170705969
28,인스탁스 미니 리플레이 다크그레이 팔아요,"필름카메라,인스탁스,미니",경기도 성남시 중원구 금광1동,"사용은 약 한달이구 아주 깨끗하게 썼습니다!
안에 필름 5p 있고 10p 더 넣어서 보내드려용
기본구성+박스+케이스 다 있습니당 
편하게 연락주세요:)",https://media.bunjang.co.kr/product/162412577_{cnt}_1630051161_w{res}.jpg,1,162412577,https://m.bunjang.co.kr/products/162412577
29,펜탁스 줌 70 X 필름카메라,"필름카메라,필카,펜탁스",인천광역시 서구 검단3동,"지인한테 받아 놓고 쓰질 않아서 작동 여부는 모릅니다
만약 작동 안 되면 수리해서 쓰실 분에게 팔아요
환불 안 되기 때문에 저렴하게 팝니다",https://media.bunjang.co.kr/product/169968781_{cnt}_1636957118_w{res}.jpg,1,169968781,https://m.bunjang.co.kr/products/169968781
30,후지 인스탁스 미니10 ,"인스탁스,폴라로이드,폴라로이드카메라,인스탁스미니",,"택배비 포함입니당
인스탁스 미니10
98년도에 나온 초창기 미니 시리즈 모델이에요
외관 눈에 띄는 하자x
정상 작동하고 사진 잘 나와요! 
스트랩+건전지 포함
인증이나 자세한 사진 원하시면 보내드려요
",https://media.bunjang.co.kr/product/167095764_{cnt}_1634472667_w{res}.jpg,4,167095764,https://m.bunjang.co.kr/products/167095764
31,이번주까지 이 가격 캐논 eos 5 입문용 필름카메라 필카,"캐논필름카메라,필름카메라,eos5,캐논eos5,입문용카메라",서울특별시 영등포구 당산제2동,"제품명 : 캐논 eos 5 필름카메라

구성품 : 캐논 eos 5 필름카메라, 카메라 가방, 설명서, 배터리충전기

설명 : 입문용으로 주로 쓰이는 필름카메라이고 이 가격에 이만한 퀄리티 어디가서도 못봄니다 생활기스 하나 없는 특 s급 제품이고 직거래는 영등포구청역, 택배거래는 구매자부담으로 가능합니다. 문의사항 있으시면 번톡주시고 친절히 답변해드리겠습니다 :)",https://media.bunjang.co.kr/product/169883388_{cnt}_1636954733_w{res}.jpg,6,169883388,https://m.bunjang.co.kr/products/169883388
32,이번주까지 이가격 캐논 eos30d 카메라+ef 17-55mm 렌즈 풀박,"캐논카메라,캐논렌즈,카메라,캐논,카메라렌즈",서울특별시 영등포구 당산제2동,"제품명 : 캐논 eos 30d 카메라 + ef 17-55mm 렌즈

구성품 : 캐논 eos 30d 카메라, ef 17-55mm 렌즈, 배터리, 배터리 충전기, 메모리 카드, 카메라 후드, 카메라 덮개, 카메라 가방, 설명서 (단품구매가능), 삼각대

설명 : 이 가격에 이만한 퀄리티 어디가서도 못봄니다상태도 사진에서 보이다시피 정말 좋은 특 S급 제품이고 직거래는 영등포구청역, 택배거래는 구매자부담으로 가능합니다. 문의사항 있으시면 번톡주시고 친절히 답변해드리겠습니다 :)",https://media.bunjang.co.kr/product/170158019_{cnt}_1637209421_w{res}.jpg,12,170158019,https://m.bunjang.co.kr/products/170158019
33,instax mini40 필름카메라 인스탁스,"카메라,필름카메라,폴라로이드카메라,코닥필름카메라,인스탁스미니11",,"2021년 10월 달에 구입한거입니다.
필름40 정도만 쓴거입니다. 기스 없고 깨끗이 썼어요. 박스도 있습니다.",https://media.bunjang.co.kr/product/170703284_{cnt}_1637583870_w{res}.jpg,6,170703284,https://m.bunjang.co.kr/products/170703284
34,LG전자 포켓포토 포포3 2017년형 반값에 판매합니다,"포켓포토,폴라로이드,필름,인화지,포포3",,"👍브랜드: LG전자

👍상품명: 포켓포토 3 포포3 (PD261)

👍색상: 베이비 핑크

👍정가: 13.9 

👍판매가: 7

👍하자나 오염 없이 새상품과 같은 상태 (충전/기기 정상작동)",https://media.bunjang.co.kr/product/129641968_{cnt}_1609420805_w{res}.jpg,6,129641968,https://m.bunjang.co.kr/products/129641968
35,(A급) 캐논오토보이A 필름카메라,"삼성,펜탁스,니콘,후지,올림푸스",서울특별시 종로구 창신제2동,"고무가 녹아서 닦아내느라 캐논 이름등 모두 지워졌네여.
닦아서 상태는 좋아여~

구성품은 본체하고 배터리 드립니다.

셔터 작동테스트 완료~
후레쉬 작동테스트 완료~
렌즈 깨끗~
뷰파인더 깨끗~

스트렙하고 케이스는 없어여~",https://media.bunjang.co.kr/product/168989161_{cnt}_1636040668_w{res}.jpg,10,168989161,https://m.bunjang.co.kr/products/168989161
36,(A급/명기) 후지 카르디아 이쁜 필름카메라팝니다.,"캐논,뮤,올림푸스,펜탁스,코니카",서울특별시 종로구 창신제2동,"
구성품은 본체하고 배터리,스트렙 드립니다.

셔터 작동테스트 완료~
후레쉬 작동테스트 완료~
렌즈 깨끗~
뷰파인더 깨끗~

 케이스는 없어여~",https://media.bunjang.co.kr/product/168988489_{cnt}_1636039990_w{res}.jpg,10,168988489,https://m.bunjang.co.kr/products/168988489
37,(A급/인기/2번) 캐논오토보이3 필름카메라 팝니다.,"삼성,펜탁스,니콘,후지,올림푸스",서울특별시 종로구 창신제2동,"
구성품은 본체만 드립니다.

셔터 작동테스트 완료~
후레쉬 작동테스트 완료~
렌즈 깨끗~
뷰파인더 깨끗~

스트렙하고 케이스는 없어여~",https://media.bunjang.co.kr/product/168989470_{cnt}_1636040976_w{res}.jpg,9,168989470,https://m.bunjang.co.kr/products/168989470
38,(인기기종) 코니카빅미니 BM-310Z 필름카메라 팝니다.,"오토보이,뮤,펜탁스,삼성,야시카",서울특별시 종로구 창신제2동,"구성품은 본체하고 배터리,스트렙 드립니다.


셔터 작동테스트 완료~
후레쉬 작동테스트 완료~
렌즈 깨끗~
뷰파인더 깨끗~


거래는 계좌입금거래만 가능합니다.",https://media.bunjang.co.kr/product/169006164_{cnt}_1636077322_w{res}.jpg,12,169006164,https://m.bunjang.co.kr/products/169006164
39,(A급/1번) 캐논 오토보이A 필름카메라 ,"올림푸스,펜탁스,감성,니콘,후지",서울특별시 종로구 창신제2동,"고무가 녹아서 닦아내느라 캐논 이름등 모두 지워졌네여.
닦아서 상태는 좋아여~

구성품은 본체하고 배터리 드립니다.

셔터 작동테스트 완료~
후레쉬 작동테스트 완료~
렌즈 깨끗~
뷰파인더 깨끗~

스트렙하고 케이스는 없어여~",https://media.bunjang.co.kr/product/168989090_{cnt}_1636040586_w{res}.jpg,10,168989090,https://m.bunjang.co.kr/products/168989090
40,(A급/인기) 캐논오토보이S 캡션 필름카메라 팝니다.,"삼성,펜탁스,니콘,후지,올림푸스",서울특별시 종로구 창신제2동,"
구성품은 본체하고 배터리 드립니다.

셔터 작동테스트 완료~
후레쉬 작동테스트 완료~
렌즈 깨끗~
뷰파인더 깨끗~

스트렙하고 케이스는 없어여~",https://media.bunjang.co.kr/product/168989649_{cnt}_1636041170_w{res}.jpg,11,168989649,https://m.bunjang.co.kr/products/168989649
41,(A급/명기) 니콘 AF zoom600 필름카메라,"캐논,올림푸스,삼성,펜탁스,후지",서울특별시 종로구 창신제2동,"
구성품은 본체하고 배터리,스트렙드립니다.

셔터 작동테스트 완료~
후레쉬 작동테스트 완료~
렌즈 깨끗~
뷰파인더 깨끗~

케이스는 없어여~
",https://media.bunjang.co.kr/product/168988688_{cnt}_1636040178_w{res}.jpg,9,168988688,https://m.bunjang.co.kr/products/168988688
42,(A+급) 펜탁스 zoom90wr 생활방수 필름카메라,"삼성,니콘,캐논,오토보이,후지",서울특별시 종로구 창신제2동,"
구성품은 본체하고 배터리,스트렙,전용케이스드립니다.

셔터 작동테스트 완료~
후레쉬 작동테스트 완료~
렌즈 깨끗~
뷰파인더 깨끗~

케이스는 없어여~
",https://media.bunjang.co.kr/product/168988845_{cnt}_1636040337_w{res}.jpg,12,168988845,https://m.bunjang.co.kr/products/168988845
43,제니트 포토스나이퍼 풀세트,카메라,경기도 시흥시 조남동,"명품?,정품⌚,한정판?
판매 및 매입합니다
?상식선에서 가격 협의는 가능하나 일방적인 제시나 댓글은 차단합니다
?정품으로 판매하고 가품이였을때는 이유불문  환불해드립니다.
?말이나 글로 예약한다고 하셔도 예약금이나 입금내역이 없으면 다른분과 거래될수 있습니다
충분히 문의하시고 구입하세요.
---------------------------------




제니트 포토 스나이퍼 입니다

총을 쏘듯 어깨 견착하고 움직이는 새나 동물을 찍을수 있습니다.

방아쇠를 당기면 사진이 찍힙니다.

정상작동 합니다.

한동안 장식용으로 보관하다가 올려봅니다.

상태 물론 좋습니다.

정품 가방 포함이고

전용 필터도 있습니다.

카메라 바디는 스페어로 하나 더 있습니다.

필름 카메라 좋아하시는 분들이나 관심 있으신분이

 가져가시면 좋겠네요.



",https://media.bunjang.co.kr/product/33636742_{cnt}_1637578477_w{res}.jpg,5,33636742,https://m.bunjang.co.kr/products/33636742
44,(필름카메라)캐논 데미 ee17 ,"캐논,필카,필름카메라,필름,카메라",경기도 평택시 통복동,"캐논데미ee17
필름27장짜리 쓰시면 54장을 찍을 수 있는 하프카메라입니다.
카메라 상태는 보시다시피 아주 좋구요.
배터리도 넣어놨습니다.
구매하시면 연습해 보시라고 코닥필름 하나 무료로 넣어드릴게요!",https://media.bunjang.co.kr/product/165518729_{cnt}_1636600536_w{res}.jpg,6,165518729,https://m.bunjang.co.kr/products/165518729
45,코닥 골드 200 2개 & 후지필름 c200 4개 일괄판매,필름,서울특별시 서대문구 연희동,"후지필름 c 200 4개와 코닥 골드 200 2개 일괄로만 판매합니다.
후지필름은 유통기한 2020년3월까지였던 제품이고, 코닥골드는 2023년까지입니다.
일괄 6만원에 판매합니다.(배송비 제외)
직거래는 연희동에서 합니다",https://media.bunjang.co.kr/product/170701952_{cnt}_1637577718_w{res}.jpg,1,170701952,https://m.bunjang.co.kr/products/170701952
46,kodak 코닥 Daylight 일회용 필름카메라 ,"필름카메라,kodak,코닥,카메라,필카",,"새상품 입니다! 필름카메라 많아서 팔아요!
반값택배는 무료로 해드려요",https://media.bunjang.co.kr/product/163849199_{cnt}_1636351601_w{res}.jpg,3,163849199,https://m.bunjang.co.kr/products/163849199
